date,group,period,ic,pvalue
2021-12-16,B,5,0.3,0.6238376647810728
2021-12-23,B,5,-1.0,0.0
2022-03-03,B,5,0.48571428571428577,0.32872303206997094
2022-05-19,B,5,-0.7999999999999999,0.20000000000000007
2022-05-26,B,5,-0.3,0.6238376647810728
2022-06-02,B,5,0.4666666666666666,0.17393859716506632
2022-06-09,B,5,-0.7545454545454545,0.00728204100842914
2022-06-16,B,5,-0.3545454545454546,0.2846927409558867
2022-06-23,B,5,0.4545454545454545,0.186904810349332
2022-06-30,B,5,-0.3426573426573427,0.27556745095678037
2022-07-07,B,5,0.2571428571428572,0.6227871720116618
2022-07-21,B,5,1.0,0.0
2022-08-11,B,5,0.19999999999999998,0.747060078104662
2022-08-18,B,5,0.6,0.20799999999999985
2022-09-01,B,5,0.0,1.0
2022-11-03,B,5,-0.19999999999999998,0.8
2022-11-10,B,5,-0.09090909090909088,0.8027717312071619
2022-11-17,B,5,0.75,0.019942126131992522
2022-11-24,B,5,-0.08571428571428573,0.8717434402332361
2022-12-01,B,5,0.8999999999999998,0.03738607346849874
2022-12-08,B,5,-0.261904761904762,0.530922861565801
2022-12-15,B,5,-0.49999999999999994,0.39100221895577053
2023-01-05,B,5,0.0,1.0
2023-01-12,B,5,-0.7142857142857144,0.04652823228416724
2023-01-19,B,5,0.35714285714285715,0.23092986230203402
2023-02-02,B,5,0.2043956043956044,0.4833462230422234
2023-02-09,B,5,0.16363636363636364,0.6514773427962428
2023-02-16,B,5,0.7142857142857144,0.04652823228416724
2023-02-23,B,5,-0.6571428571428573,0.15617492711370237
2023-03-02,B,5,-0.39999999999999997,0.6
2023-03-16,B,5,-0.39999999999999997,0.6
2023-03-23,B,5,0.39999999999999997,0.6
2023-03-30,B,5,0.39999999999999997,0.6
2023-04-06,B,5,0.0,1.0
2023-04-13,B,5,-0.4787878787878787,0.1615229280174558
2023-04-20,B,5,0.8545454545454544,0.0016368033159867143
2023-05-11,B,5,-0.5,0.6666666666666667
2023-05-18,B,5,1.0,0.0
2023-06-15,B,5,-0.3714285714285715,0.46847813411078715
2023-06-29,B,5,0.19999999999999998,0.8
2023-07-06,B,5,0.09999999999999999,0.8728885715695383
2023-07-13,B,5,0.19999999999999998,0.747060078104662
2023-07-20,B,5,0.5,0.6666666666666667
2023-07-27,B,5,-0.7500000000000002,0.05218140045705776
2023-08-03,B,5,0.028571428571428574,0.9571545189504373
2023-08-10,B,5,-0.7714285714285715,0.07239650145772594
2023-09-14,B,5,0.39999999999999997,0.6
2023-09-21,B,5,-0.39999999999999997,0.6
2023-09-28,B,5,1.0,0.0
2023-11-09,B,5,0.1785714285714286,0.7016579425162729
2023-11-16,B,5,0.38095238095238104,0.3518125531175647
2023-11-23,B,5,0.0,1.0
2024-01-11,B,5,0.5,0.6666666666666667
2024-02-08,B,5,-0.5,0.6666666666666667
2024-02-22,B,5,0.6071428571428572,0.1482311614811614
2024-02-29,B,5,-0.4021978021978022,0.15397442954140356
2024-03-07,B,5,-0.49329778410998365,0.061682295978876436
2024-03-14,B,5,-0.45054945054945056,0.10593278527264058
2024-03-21,B,5,0.49650349650349657,0.10060263183225482
2024-03-28,B,5,-1.0,0.0
2024-04-11,B,5,0.39999999999999997,0.6
2024-04-18,B,5,0.5,0.6666666666666667
2024-05-09,B,5,-0.5363636363636364,0.08895341813596276
2024-05-16,B,5,-0.2142857142857143,0.6103444156452669
2024-05-23,B,5,0.261904761904762,0.530922861565801
2024-05-30,B,5,0.5,0.6666666666666667
2024-06-20,B,5,1.0,0.0
2024-07-11,B,5,-0.7999999999999999,0.20000000000000007
2024-07-18,B,5,-0.7999999999999999,0.20000000000000007
2024-07-25,B,5,0.5,0.6666666666666667
2024-08-01,B,5,1.0,0.0
2024-08-08,B,5,0.39999999999999997,0.6
2024-09-26,B,5,0.2121212121212121,0.5563057751029299
2024-10-10,B,5,-0.2411764705882353,0.36820660804263405
2024-10-17,B,5,-0.3205882352941176,0.22604542220798235
2024-10-24,B,5,-0.788235294117647,0.0002864656823918493
2024-10-31,B,5,-0.3454545454545455,0.2980892209030388
2024-11-07,B,5,0.4285714285714286,0.39650145772594736
2024-11-14,B,5,0.6,0.01805008794149996
2024-11-21,B,5,0.6571428571428573,0.15617492711370237
2024-12-05,B,5,1.0,0.0
2024-12-12,B,5,0.39999999999999997,0.6
2019-08-22,B,10,0.08571428571428573,0.8717434402332361
2019-08-29,B,10,0.7142857142857143,0.1107871720116617
2019-09-05,B,10,-0.14285714285714288,0.7599453002180929
2019-09-12,B,10,0.28571428571428575,0.5345092286010406
2019-09-19,B,10,0.49999999999999994,0.39100221895577053
2019-10-31,B,10,0.5,0.6666666666666667
2019-11-07,B,10,0.19999999999999998,0.8
2019-11-21,B,10,0.39999999999999997,0.6
2019-12-12,B,10,0.3142857142857143,0.5440932944606414
2019-12-19,B,10,-0.7142857142857144,0.07134356146753759
2019-12-26,B,10,-0.6071428571428572,0.1482311614811614
2020-01-02,B,10,0.016666666666666666,0.9660548039946861
2020-01-09,B,10,0.48333333333333334,0.18746985521554207
2020-01-16,B,10,0.11904761904761905,0.7788857260523797
2020-01-23,B,10,-0.7,0.1881204043741873
2020-02-13,B,10,-0.5,0.6666666666666667
2020-02-20,B,10,0.48571428571428577,0.32872303206997094
2020-02-27,B,10,-0.2,0.704
2020-03-05,B,10,-0.49999999999999994,0.39100221895577053
2020-03-12,B,10,0.39999999999999997,0.6
2020-04-16,B,10,0.0,1.0
2020-04-23,B,10,0.08571428571428573,0.8717434402332361
2020-04-30,B,10,-1.0,0.0
2020-05-07,B,10,-0.942857142857143,0.0048046647230320545
2020-05-14,B,10,0.0,1.0
2020-05-21,B,10,0.21428571428571433,0.6445115810207203
2020-06-04,B,10,-0.3142857142857143,0.5440932944606414
2020-06-11,B,10,-0.8999999999999998,0.03738607346849874
2020-06-18,B,10,0.8999999999999998,0.03738607346849874
2020-07-02,B,10,0.023809523809523815,0.9553740118158807
2020-07-09,B,10,0.11666666666666665,0.7650079429261462
2020-07-16,B,10,-0.3666666666666667,0.33173980143301507
2020-07-23,B,10,-0.15,0.7000942309691419
2020-07-30,B,10,-1.0,0.0
2020-08-06,B,10,-0.09999999999999999,0.8728885715695383
2020-08-20,B,10,0.49999999999999994,0.39100221895577053
2020-09-03,B,10,0.5,0.6666666666666667
2020-10-15,B,10,0.14285714285714288,0.7871720116618075
2020-10-22,B,10,-0.39999999999999997,0.6
2020-11-05,B,10,-0.7,0.1881204043741873
2020-11-12,B,10,-0.7999999999999999,0.20000000000000007
2020-11-19,B,10,0.19999999999999998,0.8
2020-11-26,B,10,-0.09999999999999999,0.8728885715695383
2020-12-03,B,10,-0.39999999999999997,0.5046315754686911
2020-12-24,B,10,0.5,0.6666666666666667
2020-12-31,B,10,0.7999999999999999,0.20000000000000007
2021-01-07,B,10,0.7999999999999999,0.10408803866182788
2021-01-14,B,10,-0.11904761904761905,0.7788857260523797
2021-01-21,B,10,0.0,1.0
2021-01-28,B,10,-1.0,0.0
2021-02-04,B,10,0.5,0.6666666666666667
2021-02-18,B,10,0.5,0.6666666666666667
2021-04-08,B,10,-0.7999999999999999,0.20000000000000007
2021-04-15,B,10,1.0,0.0
2021-04-22,B,10,-0.09999999999999999,0.8728885715695383
2021-04-29,B,10,0.08571428571428573,0.8717434402332361
2021-05-06,B,10,0.08571428571428573,0.8717434402332361
2021-05-13,B,10,-0.19999999999999998,0.8
2021-05-20,B,10,-0.18787878787878787,0.603217610029209
2021-05-27,B,10,-0.1515151515151515,0.6760651759978538
2021-06-03,B,10,-0.21818181818181823,0.519248247554982
2021-06-10,B,10,-0.7500000000000002,0.05218140045705776
2021-06-17,B,10,-0.5,0.6666666666666667
2021-06-24,B,10,-0.48571428571428577,0.32872303206997094
2021-07-01,B,10,0.39999999999999997,0.6
2021-07-08,B,10,-0.39999999999999997,0.6
2021-07-15,B,10,-0.49999999999999994,0.39100221895577053
2021-07-22,B,10,0.49999999999999994,0.39100221895577053
2021-07-29,B,10,0.5,0.6666666666666667
2021-08-05,B,10,0.08571428571428573,0.8717434402332361
2021-08-12,B,10,-0.3714285714285715,0.46847813411078715
2021-08-26,B,10,0.2,0.704
2021-09-02,B,10,0.19999999999999998,0.8
2021-09-09,B,10,-0.2,0.704
2021-09-16,B,10,0.8999999999999998,0.03738607346849874
2021-10-14,B,10,0.5,0.6666666666666667
2021-10-21,B,10,-0.5,0.6666666666666667
2021-10-28,B,10,0.09999999999999999,0.8728885715695383
2021-11-04,B,10,0.3214285714285715,0.4820720382996776
2021-11-11,B,10,0.21428571428571433,0.6445115810207203
2021-11-18,B,10,-0.10714285714285716,0.8191508555699912
2021-11-25,B,10,-0.08571428571428573,0.8717434402332361
2021-12-02,B,10,0.25,0.5887244480896833
2021-12-09,B,10,0.39999999999999997,0.6
2021-12-16,B,10,0.49999999999999994,0.39100221895577053
2021-12-23,B,10,-1.0,0.0
2022-03-03,B,10,0.3142857142857143,0.5440932944606414
2022-05-19,B,10,-0.39999999999999997,0.6
2022-05-26,B,10,-0.7999999999999999,0.10408803866182788
2022-06-02,B,10,0.22424242424242422,0.5334005612725948
2022-06-09,B,10,-0.2545454545454546,0.4500365768888285
2022-06-16,B,10,0.15454545454545454,0.6500339654975799
2022-06-23,B,10,-0.22424242424242422,0.5334005612725948
2022-06-30,B,10,-0.4895104895104896,0.106252371759346
2022-07-07,B,10,0.4285714285714286,0.39650145772594736
2022-07-21,B,10,0.5,0.6666666666666667
2022-08-11,B,10,0.7,0.1881204043741873
2022-08-18,B,10,0.2,0.704
2022-09-01,B,10,0.7378647873726218,0.2621352126273781
2022-11-03,B,10,-0.39999999999999997,0.6
2022-11-10,B,10,0.2727272727272727,0.44583834154275137
2022-11-17,B,10,0.6166666666666666,0.07692880993776309
2022-11-24,B,10,-0.08571428571428573,0.8717434402332361
2022-12-01,B,10,0.7,0.1881204043741873
2022-12-08,B,10,-0.7619047619047621,0.028004939153071794
2022-12-15,B,10,-0.6,0.28475697986529375
2023-01-05,B,10,0.7999999999999999,0.20000000000000007
2023-01-12,B,10,-0.023809523809523815,0.9553740118158807
2023-01-19,B,10,0.20329670329670327,0.5053147342962486
2023-02-02,B,10,0.3318681318681319,0.24637718314961166
2023-02-09,B,10,0.28484848484848485,0.42503815489214547
2023-02-16,B,10,-0.30952380952380953,0.4556448907375822
2023-02-23,B,10,-0.6571428571428573,0.15617492711370237
2023-03-02,B,10,-0.19999999999999998,0.8
2023-03-16,B,10,0.39999999999999997,0.6
2023-03-23,B,10,0.39999999999999997,0.6
2023-03-30,B,10,-0.19999999999999998,0.8
2023-04-06,B,10,-0.09999999999999999,0.8728885715695383
2023-04-13,B,10,0.35757575757575755,0.3103760917056799
2023-04-20,B,10,0.17575757575757575,0.6271883447764844
2023-05-11,B,10,-0.5,0.6666666666666667
2023-05-18,B,10,1.0,0.0
2023-06-15,B,10,-0.14285714285714288,0.7871720116618075
2023-06-29,B,10,0.19999999999999998,0.8
2023-07-06,B,10,-0.3,0.6238376647810728
2023-07-13,B,10,0.3,0.6238376647810728
2023-07-20,B,10,0.5,0.6666666666666667
2023-07-27,B,10,-0.28571428571428575,0.5345092286010406
2023-08-03,B,10,-0.8285714285714287,0.04156268221574334
2023-08-10,B,10,-0.5428571428571429,0.26570262390670557
2023-09-14,B,10,0.39999999999999997,0.6
2023-09-21,B,10,-0.19999999999999998,0.8
2023-09-28,B,10,-0.5,0.6666666666666667
2023-11-09,B,10,0.3571428571428572,0.4316113520383278
2023-11-16,B,10,0.261904761904762,0.530922861565801
2023-11-23,B,10,-1.0,0.0
2024-01-11,B,10,0.5,0.6666666666666667
2024-02-08,B,10,0.5,0.6666666666666667
2024-02-22,B,10,0.5714285714285715,0.1802019889115274
2024-02-29,B,10,-0.2043956043956044,0.4833462230422234
2024-03-07,B,10,-0.3178571428571428,0.24829056581701822
2024-03-14,B,10,-0.01098901098901099,0.970258390096969
2024-03-21,B,10,0.5034965034965035,0.09515736659412469
2024-03-28,B,10,-0.5,0.6666666666666667
2024-04-11,B,10,0.39999999999999997,0.6
2024-04-18,B,10,0.5,0.6666666666666667
2024-05-09,B,10,-0.3454545454545455,0.2980892209030388
2024-05-16,B,10,0.1666666666666667,0.693238811728395
2024-05-23,B,10,0.4047619047619048,0.3198886412288162
2024-05-30,B,10,0.5,0.6666666666666667
2024-06-20,B,10,0.5,0.6666666666666667
2024-07-11,B,10,-1.0,0.0
2024-07-18,B,10,0.0,1.0
2024-07-25,B,10,1.0,0.0
2024-08-01,B,10,0.5,0.6666666666666667
2024-08-08,B,10,0.39999999999999997,0.6
2024-09-26,B,10,-0.13939393939393938,0.7009318849100584
2024-10-10,B,10,-0.6441176470588235,0.007081524086582877
2024-10-17,B,10,-0.6088235294117647,0.012315203198246456
2024-10-24,B,10,-0.538235294117647,0.031493228205838324
2024-10-31,B,10,-0.45454545454545453,0.16014543725525882
2024-11-07,B,10,0.08571428571428573,0.8717434402332361
2024-11-14,B,10,0.6107142857142855,0.01559283142117561
2024-11-21,B,10,-0.5428571428571429,0.26570262390670557
2024-12-05,B,10,1.0,0.0
2024-12-12,B,10,0.6000000000000001,0.3999999999999999
2019-08-22,B,20,-0.028571428571428574,0.9571545189504373
2019-08-29,B,20,0.6,0.20799999999999985
2019-09-05,B,20,0.14285714285714288,0.7599453002180929
2019-09-12,B,20,0.3214285714285715,0.4820720382996776
2019-09-19,B,20,0.7,0.1881204043741873
2019-10-31,B,20,-0.5,0.6666666666666667
2019-11-07,B,20,0.7999999999999999,0.20000000000000007
2019-11-21,B,20,0.39999999999999997,0.6
2019-12-12,B,20,-0.028571428571428574,0.9571545189504373
2019-12-19,B,20,-0.4642857142857144,0.2939341076002517
2019-12-26,B,20,-0.14285714285714288,0.7599453002180929
2020-01-02,B,20,0.016666666666666666,0.9660548039946861
2020-01-09,B,20,0.2333333333333333,0.5456987782182727
2020-01-16,B,20,0.09523809523809526,0.8225054302036114
2020-01-23,B,20,-0.8999999999999998,0.03738607346849874
2020-02-13,B,20,-0.5,0.6666666666666667
2020-02-20,B,20,0.2,0.704
2020-02-27,B,20,-0.2571428571428572,0.6227871720116618
2020-03-05,B,20,0.7,0.1881204043741873
2020-03-12,B,20,0.7999999999999999,0.20000000000000007
2020-04-16,B,20,0.0,1.0
2020-04-23,B,20,-0.14285714285714288,0.7871720116618075
2020-04-30,B,20,-0.5,0.6666666666666667
2020-05-07,B,20,-0.5428571428571429,0.26570262390670557
2020-05-14,B,20,-0.3571428571428572,0.4316113520383278
2020-05-21,B,20,-0.21428571428571433,0.6445115810207203
2020-06-04,B,20,-0.08571428571428573,0.8717434402332361
2020-06-11,B,20,-0.6,0.28475697986529375
2020-06-18,B,20,0.3,0.6238376647810728
2020-07-02,B,20,0.09523809523809526,0.8225054302036114
2020-07-09,B,20,-0.06666666666666667,0.8646897846262037
2020-07-16,B,20,-0.15,0.7000942309691419
2020-07-23,B,20,-0.33333333333333337,0.38071318167686347
2020-07-30,B,20,-0.7999999999999999,0.20000000000000007
2020-08-06,B,20,0.09999999999999999,0.8728885715695383
2020-08-20,B,20,0.0,1.0
2020-09-03,B,20,1.0,0.0
2020-10-15,B,20,0.8285714285714287,0.04156268221574334
2020-10-22,B,20,-0.39999999999999997,0.6
2020-11-05,B,20,-0.6,0.28475697986529375
2020-11-12,B,20,-0.39999999999999997,0.6
2020-11-19,B,20,-0.39999999999999997,0.6
2020-11-26,B,20,-0.39999999999999997,0.5046315754686911
2020-12-03,B,20,0.39999999999999997,0.5046315754686911
2020-12-24,B,20,-1.0,0.0
2020-12-31,B,20,0.39999999999999997,0.6
2021-01-07,B,20,0.09999999999999999,0.8728885715695383
2021-01-14,B,20,0.19047619047619052,0.6514014957024814
2021-01-21,B,20,0.19999999999999998,0.8
2021-01-28,B,20,-0.5,0.6666666666666667
2021-02-04,B,20,0.5,0.6666666666666667
2021-02-18,B,20,1.0,0.0
2021-04-08,B,20,-1.0,0.0
2021-04-15,B,20,1.0,0.0
2021-04-22,B,20,-0.3,0.6238376647810728
2021-04-29,B,20,-0.5428571428571429,0.26570262390670557
2021-05-06,B,20,-0.6571428571428573,0.15617492711370237
2021-05-13,B,20,-0.39999999999999997,0.6
2021-05-20,B,20,0.5757575757575757,0.08155281477260236
2021-05-27,B,20,-0.24848484848484845,0.48877630451924314
2021-06-03,B,20,-0.39090909090909093,0.2345400670951943
2021-06-10,B,20,-0.6785714285714287,0.0937502539598313
2021-06-17,B,20,-0.5,0.6666666666666667
2021-06-24,B,20,-0.5428571428571429,0.26570262390670557
2021-07-01,B,20,-0.7999999999999999,0.20000000000000007
2021-07-08,B,20,-0.7999999999999999,0.20000000000000007
2021-07-15,B,20,-0.6,0.28475697986529375
2021-07-22,B,20,0.09999999999999999,0.8728885715695383
2021-07-29,B,20,0.5,0.6666666666666667
2021-08-05,B,20,-0.6,0.20799999999999985
2021-08-12,B,20,0.028571428571428574,0.9571545189504373
2021-08-26,B,20,0.08571428571428573,0.8717434402332361
2021-09-02,B,20,0.39999999999999997,0.6
2021-09-09,B,20,0.6,0.20799999999999985
2021-09-16,B,20,0.39999999999999997,0.5046315754686911
2021-10-14,B,20,-0.5,0.6666666666666667
2021-10-21,B,20,-0.5,0.6666666666666667
2021-10-28,B,20,0.09999999999999999,0.8728885715695383
2021-11-04,B,20,0.14285714285714288,0.7599453002180929
2021-11-11,B,20,0.14285714285714288,0.7599453002180929
2021-11-18,B,20,-0.6785714285714287,0.0937502539598313
2021-11-25,B,20,-0.4285714285714286,0.39650145772594736
2021-12-02,B,20,-0.21428571428571433,0.6445115810207203
2021-12-09,B,20,0.7999999999999999,0.20000000000000007
2021-12-16,B,20,0.8999999999999998,0.03738607346849874
2021-12-23,B,20,0.5,0.6666666666666667
2022-03-03,B,20,0.2571428571428572,0.6227871720116618
2022-05-19,B,20,-1.0,0.0
2022-05-26,B,20,-0.7999999999999999,0.10408803866182788
2022-06-02,B,20,0.04242424242424241,0.907363817812816
2022-06-09,B,20,-0.06363636363636364,0.8525390725425217
2022-06-16,B,20,0.09090909090909091,0.7903727377532903
2022-06-23,B,20,0.05454545454545454,0.8810361811618526
2022-06-30,B,20,-0.1188811188811189,0.712884219214772
2022-07-07,B,20,0.8285714285714287,0.04156268221574334
2022-07-21,B,20,-0.5,0.6666666666666667
2022-08-11,B,20,0.09999999999999999,0.8728885715695383
2022-08-18,B,20,0.14285714285714288,0.7871720116618075
2022-09-01,B,20,0.7999999999999999,0.20000000000000007
2022-11-03,B,20,-0.19999999999999998,0.8
2022-11-10,B,20,0.4666666666666666,0.17393859716506632
2022-11-17,B,20,0.7333333333333334,0.02455415007146968
2022-11-24,B,20,0.48571428571428577,0.32872303206997094
2022-12-01,B,20,0.09999999999999999,0.8728885715695383
2022-12-08,B,20,-0.6428571428571429,0.08555889101267318
2022-12-15,B,20,-0.39999999999999997,0.5046315754686911
2023-01-05,B,20,0.7999999999999999,0.20000000000000007
2023-01-12,B,20,-0.2380952380952381,0.5701563208157683
2023-01-19,B,20,0.1868131868131868,0.5411235235098939
2023-02-02,B,20,0.2,0.49300373503999984
2023-02-09,B,20,0.4545454545454545,0.186904810349332
2023-02-16,B,20,-0.8571428571428572,0.006530017254715292
2023-02-23,B,20,-0.7714285714285715,0.07239650145772594
2023-03-02,B,20,-0.7999999999999999,0.20000000000000007
2023-03-16,B,20,0.19999999999999998,0.8
2023-03-23,B,20,-0.7999999999999999,0.20000000000000007
2023-03-30,B,20,-0.39999999999999997,0.6
2023-04-06,B,20,-0.09999999999999999,0.8728885715695383
2023-04-13,B,20,0.43030303030303024,0.21449233253280775
2023-04-20,B,20,0.8181818181818182,0.0038149200825507135
2023-05-11,B,20,-1.0,0.0
2023-05-18,B,20,0.5,0.6666666666666667
2023-06-15,B,20,-0.14285714285714288,0.7871720116618075
2023-06-29,B,20,0.7999999999999999,0.20000000000000007
2023-07-06,B,20,-0.3,0.6238376647810728
2023-07-13,B,20,0.09999999999999999,0.8728885715695383
2023-07-20,B,20,-0.5,0.6666666666666667
2023-07-27,B,20,-0.39285714285714296,0.38331687042697266
2023-08-03,B,20,-0.08571428571428573,0.8717434402332361
2023-08-10,B,20,-0.3714285714285715,0.46847813411078715
2023-09-14,B,20,0.39999999999999997,0.6
2023-09-21,B,20,0.39999999999999997,0.6
2023-09-28,B,20,1.0,0.0
2023-11-09,B,20,0.21428571428571433,0.6445115810207203
2023-11-16,B,20,-0.2142857142857143,0.6103444156452669
2023-11-23,B,20,-1.0,0.0
2024-01-11,B,20,0.5,0.6666666666666667
2024-02-08,B,20,-0.5,0.6666666666666667
2024-02-22,B,20,0.5,0.25316999510032273
2024-02-29,B,20,-0.6,0.023308410879999977
2024-03-07,B,20,0.2964285714285714,0.28335542843426287
2024-03-14,B,20,0.18681318681318684,0.522504012379159
2024-03-21,B,20,0.49650349650349657,0.10060263183225482
2024-03-28,B,20,-0.5,0.6666666666666667
2024-04-11,B,20,0.7999999999999999,0.20000000000000007
2024-04-18,B,20,0.5,0.6666666666666667
2024-05-09,B,20,-0.26363636363636367,0.4334407376116145
2024-05-16,B,20,0.523809523809524,0.18272075053971482
2024-05-23,B,20,0.5714285714285715,0.1389599571607067
2024-05-30,B,20,0.5,0.6666666666666667
2024-06-20,B,20,0.5,0.6666666666666667
2024-07-11,B,20,-0.7999999999999999,0.20000000000000007
2024-07-18,B,20,-0.39999999999999997,0.6
2024-07-25,B,20,-0.5,0.6666666666666667
2024-08-01,B,20,1.0,0.0
2024-08-08,B,20,0.7999999999999999,0.20000000000000007
2024-09-26,B,20,-0.16363636363636364,0.6514773427962428
2024-10-10,B,20,-0.7617647058823529,0.000605342838070589
2024-10-17,B,20,-0.75,0.000819764027255587
2024-10-24,B,20,-0.4823529411764706,0.05845897677471956
2024-10-31,B,20,-0.11818181818181818,0.72928477951978
2024-11-07,B,20,-0.14285714285714288,0.7871720116618075
2024-11-14,B,20,0.44999999999999996,0.09235737494812256
2024-11-21,B,20,-0.7142857142857143,0.1107871720116617
2019-08-15,C,5,0.7,0.1881204043741873
2019-08-22,C,5,0.09999999999999999,0.8728885715695383
2019-08-29,C,5,0.6,0.28475697986529375
2019-09-05,C,5,0.09999999999999999,0.8728885715695383
2019-09-12,C,5,0.09999999999999999,0.8728885715695383
2019-09-19,C,5,0.7999999999999999,0.10408803866182788
2019-09-26,C,5,0.09999999999999999,0.8728885715695383
2019-10-10,C,5,-0.39999999999999997,0.5046315754686911
2019-10-17,C,5,-0.49999999999999994,0.39100221895577053
2019-10-24,C,5,0.3,0.6238376647810728
2019-10-31,C,5,-0.9999999999999999,1.4042654220543672e-24
2019-11-07,C,5,-0.19999999999999998,0.747060078104662
2019-11-14,C,5,0.3,0.6238376647810728
2019-11-21,C,5,0.7,0.1881204043741873
2019-11-28,C,5,0.0,1.0
2019-12-05,C,5,0.0,1.0
2019-12-12,C,5,0.19999999999999998,0.747060078104662
2019-12-19,C,5,-0.09999999999999999,0.8728885715695383
2019-12-26,C,5,0.09999999999999999,0.8728885715695383
2020-01-02,C,5,0.3,0.6238376647810728
2020-01-09,C,5,-0.7999999999999999,0.10408803866182788
2020-01-16,C,5,0.09999999999999999,0.8728885715695383
2020-01-23,C,5,-0.49999999999999994,0.39100221895577053
2020-02-06,C,5,-0.09999999999999999,0.8728885715695383
2020-02-13,C,5,0.0,1.0
2020-02-20,C,5,0.09999999999999999,0.8728885715695383
2020-02-27,C,5,-0.09999999999999999,0.8728885715695383
2020-03-05,C,5,-0.39999999999999997,0.5046315754686911
2020-03-12,C,5,0.7999999999999999,0.10408803866182788
2020-03-19,C,5,0.49999999999999994,0.39100221895577053
2020-03-26,C,5,0.6,0.28475697986529375
2020-04-02,C,5,-0.6,0.28475697986529375
2020-04-09,C,5,-0.8999999999999998,0.03738607346849874
2020-04-16,C,5,-0.3,0.6238376647810728
2020-04-23,C,5,0.7,0.1881204043741873
2020-04-30,C,5,0.49999999999999994,0.39100221895577053
2020-05-07,C,5,-0.39999999999999997,0.5046315754686911
2020-05-14,C,5,-0.09999999999999999,0.8728885715695383
2020-05-21,C,5,0.3,0.6238376647810728
2020-05-28,C,5,-0.6,0.28475697986529375
2020-06-04,C,5,0.09999999999999999,0.8728885715695383
2020-06-11,C,5,-0.6,0.28475697986529375
2020-06-18,C,5,-0.7999999999999999,0.10408803866182788
2020-07-02,C,5,0.6,0.28475697986529375
2020-07-09,C,5,0.7,0.1881204043741873
2020-07-16,C,5,0.49999999999999994,0.39100221895577053
2020-07-23,C,5,0.7,0.1881204043741873
2020-07-30,C,5,-0.3,0.6238376647810728
2020-08-06,C,5,-0.09999999999999999,0.8728885715695383
2020-08-13,C,5,-0.09999999999999999,0.8728885715695383
2020-08-20,C,5,0.19999999999999998,0.747060078104662
2020-08-27,C,5,-0.09999999999999999,0.8728885715695383
2020-09-03,C,5,0.0,1.0
2020-09-10,C,5,-0.09999999999999999,0.8728885715695383
2020-09-17,C,5,-0.09999999999999999,0.8728885715695383
2020-09-24,C,5,0.49999999999999994,0.39100221895577053
2020-10-15,C,5,0.8999999999999998,0.03738607346849874
2020-10-22,C,5,-0.19999999999999998,0.747060078104662
2020-10-29,C,5,0.7,0.1881204043741873
2020-11-05,C,5,-0.09999999999999999,0.8728885715695383
2020-11-12,C,5,-0.8999999999999998,0.03738607346849874
2020-11-19,C,5,-0.49999999999999994,0.39100221895577053
2020-11-26,C,5,0.3,0.6238376647810728
2020-12-03,C,5,0.09999999999999999,0.8728885715695383
2020-12-10,C,5,-0.39999999999999997,0.5046315754686911
2020-12-17,C,5,-0.19999999999999998,0.747060078104662
2020-12-24,C,5,-0.39999999999999997,0.5046315754686911
2020-12-31,C,5,0.0,1.0
2021-01-07,C,5,0.7,0.1881204043741873
2021-01-14,C,5,-0.19999999999999998,0.747060078104662
2021-01-21,C,5,0.09999999999999999,0.8728885715695383
2021-01-28,C,5,0.3,0.6238376647810728
2021-02-04,C,5,-0.09999999999999999,0.8728885715695383
2021-02-18,C,5,0.8999999999999998,0.03738607346849874
2021-02-25,C,5,0.19999999999999998,0.747060078104662
2021-03-04,C,5,-0.9999999999999999,1.4042654220543672e-24
2021-03-11,C,5,-0.6,0.28475697986529375
2021-03-18,C,5,0.7999999999999999,0.10408803866182788
2021-03-25,C,5,0.3,0.6238376647810728
2021-04-01,C,5,0.7,0.1881204043741873
2021-04-08,C,5,0.19999999999999998,0.747060078104662
2021-04-15,C,5,-0.09999999999999999,0.8728885715695383
2021-04-22,C,5,-0.49999999999999994,0.39100221895577053
2021-04-29,C,5,0.39999999999999997,0.5046315754686911
2021-05-06,C,5,0.39999999999999997,0.5046315754686911
2021-05-13,C,5,0.19999999999999998,0.747060078104662
2021-05-20,C,5,0.19999999999999998,0.747060078104662
2021-05-27,C,5,0.8999999999999998,0.03738607346849874
2021-06-03,C,5,0.09999999999999999,0.8728885715695383
2021-06-10,C,5,-0.3,0.6238376647810728
2021-06-17,C,5,0.09999999999999999,0.8728885715695383
2021-06-24,C,5,-0.49999999999999994,0.39100221895577053
2021-07-01,C,5,-0.49999999999999994,0.39100221895577053
2021-07-08,C,5,-0.09999999999999999,0.8728885715695383
2021-07-15,C,5,-0.6,0.28475697986529375
2021-07-22,C,5,0.7999999999999999,0.10408803866182788
2021-07-29,C,5,0.49999999999999994,0.39100221895577053
2021-08-05,C,5,0.7,0.1881204043741873
2021-08-12,C,5,-0.7999999999999999,0.10408803866182788
2021-08-19,C,5,0.3,0.6238376647810728
2021-08-26,C,5,0.39999999999999997,0.5046315754686911
2021-09-02,C,5,0.09999999999999999,0.8728885715695383
2021-09-09,C,5,0.19999999999999998,0.747060078104662
2021-09-16,C,5,0.0,1.0
2021-09-23,C,5,0.19999999999999998,0.747060078104662
2021-09-30,C,5,-0.19999999999999998,0.747060078104662
