date,ticker,action,price,shares,amount,commission,pnl_pct,reason
2024-04-18,512800.SH,SELL,0.60033764772088,631200,378933.1232414195,113.67993697242584,0.023017902813299698,调出候选列表
2024-04-18,516110.SH,SELL,1.083,347100,375909.3,112.77278999999999,0.01214953271028028,调出候选列表
2024-04-25,512400.SH,SELL,1.0180646555698,381400,388289.85963432177,116.48695789029652,0.048387096774207695,调出候选列表
2024-04-25,159697.SZ,SELL,1.05,349700,367185.0,110.15549999999999,-0.011299435028248596,调出候选列表
2024-04-25,159996.SZ,BUY,1.159,325700,377486.3,113.24588999999999,0.0,行业买入
2024-04-25,512800.SH,BUY,0.59883680360158,630400,377506.72099043604,113.2520162971308,0.0,行业买入
2024-05-09,159530.SZ,BUY,1.057,356900,377243.3,113.17298999999998,0.0,行业买入
2024-05-09,159865.SZ,BUY,0.645,584900,377260.5,113.17814999999999,0.0,行业买入
2024-05-23,159530.SZ,SELL,1.022,356900,364751.8,109.42553999999998,-0.03311258278145688,调出候选列表
2024-05-23,159928.SZ,BUY,0.902,404100,364498.2,109.34946,0.0,行业买入
2024-05-30,159996.SZ,SELL,1.212,325700,394748.39999999997,118.42451999999997,0.04572907679033644,调出候选列表
2024-05-30,159928.SZ,SELL,0.877,404100,354395.7,106.31871,-0.027716186252771644,调出候选列表
2024-06-06,512800.SH,SELL,0.6168469330332,630400,388860.3065841293,116.65809197523878,0.030075187969914114,调出候选列表
2024-06-06,159865.SZ,SELL,0.641,584900,374920.9,112.47627,-0.006201550387596904,调出候选列表
2024-06-13,512480.SH,BUY,0.734,515100,378083.39999999997,113.42501999999998,0.0,行业买入
2024-06-27,512480.SH,SELL,0.714,515100,367781.39999999997,110.33441999999998,-0.02724795640326978,调出候选列表
2024-07-11,512800.SH,BUY,0.63785875070343,588600,375443.6606640389,112.63309819921166,0.0,行业买入
2024-07-18,516110.SH,BUY,1.088,347100,377644.80000000005,113.29344,0.0,行业买入
2024-07-25,516110.SH,SELL,1.028,347100,356818.8,107.04563999999999,-0.05514705882352946,调出候选列表
2024-08-01,512800.SH,SELL,0.63635790658413,588600,374560.26381541893,112.36807914462567,-0.0023529411764670947,调出候选列表
2024-08-01,512660.SH,BUY,0.918,403000,369954.0,110.9862,0.0,行业买入
2024-08-01,512000.SH,BUY,0.3995,926100,369976.95,110.993085,0.0,行业买入
2024-08-01,516160.SH,BUY,1.7437728,212100,369854.21087999997,110.95626326399999,0.0,行业买入
2024-08-08,516160.SH,SELL,1.7114208,212100,362992.35167999996,108.89770550399997,-0.018552875695732805,调出候选列表
2024-08-08,512010.SH,BUY,0.335,1088000,364480.0,109.344,0.0,行业买入
2024-08-15,512660.SH,SELL,0.863,403000,347789.0,104.3367,-0.05991285403050114,调出候选列表
2024-08-15,512010.SH,SELL,0.327,1088000,355776.0,106.7328,-0.023880597014925394,调出候选列表
2024-08-22,512000.SH,SELL,0.386,926100,357474.60000000003,107.24238,-0.033792240300375496,调出候选列表
2024-08-22,512800.SH,BUY,0.65386775464266,546300,357207.95436128514,107.16238630838554,0.0,行业买入
2024-09-05,512800.SH,SELL,0.6153460889139,546300,336163.5683736635,100.84907051209905,-0.05891354246366255,调出候选列表
2024-09-12,516110.SH,BUY,1.048,335700,351813.60000000003,105.54408000000001,0.0,行业买入
2024-09-26,159996.SZ,BUY,1.133,310400,351683.2,105.50496,0.0,行业买入
2024-09-26,512000.SH,BUY,0.4195,838600,351792.7,105.53781,0.0,行业买入
2024-09-26,515230.SH,BUY,0.541,650200,351758.2,105.52745999999999,0.0,行业买入
2024-11-07,516110.SH,SELL,1.239,335700,415932.30000000005,124.77969,0.1822519083969466,调出候选列表
2024-11-07,159996.SZ,SELL,1.318,310400,409107.2,122.73216,0.1632833186231245,调出候选列表
2024-11-07,512480.SH,BUY,1.009,408500,412176.49999999994,123.65294999999998,0.0,行业买入
2024-11-07,512660.SH,BUY,1.143,360700,412280.1,123.68402999999998,0.0,行业买入
2024-11-21,512000.SH,SELL,0.5835,838600,489323.10000000003,146.79693,0.3909415971394518,调出候选列表
2024-11-21,515230.SH,SELL,0.83,650200,539666.0,161.8998,0.5341959334565618,调出候选列表
2024-11-21,512480.SH,SELL,1.014,408500,414219.0,124.2657,0.004955401387512504,调出候选列表
2024-11-21,512660.SH,SELL,1.092,360700,393884.4,118.16532,-0.04461942257217842,调出候选列表
2024-11-21,516110.SH,BUY,1.284,357700,459286.8,137.78603999999999,0.0,行业买入
2024-11-21,159530.SZ,BUY,1.195,384300,459238.5,137.77155,0.0,行业买入
2024-11-28,516110.SH,SELL,1.23,357700,439971.0,131.9913,-0.04205607476635518,调出候选列表
2024-11-28,159530.SZ,SELL,1.139,384300,437717.7,131.31530999999998,-0.046861924686192505,调出候选列表
2024-11-28,512980.SH,BUY,0.815,550700,448820.49999999994,134.64614999999998,0.0,行业买入
2024-12-12,159530.SZ,BUY,1.254,364300,456832.2,137.04966,0.0,行业买入
2024-12-12,512800.SH,BUY,0.71440180078784,639500,456859.9516038237,137.05798548114709,0.0,行业买入
2024-12-19,512980.SH,SELL,0.834,550700,459283.8,137.78513999999998,0.023312883435582844,调出候选列表
2024-12-19,159530.SZ,SELL,1.178,364300,429145.39999999997,128.74361999999996,-0.060606060606060656,调出候选列表
2024-12-26,159996.SZ,BUY,1.346,326900,440007.4,132.00222,0.0,行业买入
2024-12-26,512480.SH,BUY,1.043,421800,439937.39999999997,131.98121999999998,0.0,行业买入
2024-12-26,515880.SH,BUY,0.46351993670886,949400,440065.8279113917,132.01974837341749,0.0,行业买入
2025-01-02,159996.SZ,SELL,1.334,326900,436084.60000000003,130.82538,-0.00891530460624072,调出候选列表
2025-01-02,512480.SH,SELL,1.003,421800,423065.39999999997,126.91961999999998,-0.03835091083413235,调出候选列表
2025-01-02,515880.SH,SELL,0.45052405063291,949400,427727.5336708848,128.31826010126542,-0.028037383177571464,调出候选列表
2025-01-02,159697.SZ,BUY,1.049,419900,440475.1,132.14253,0.0,行业买入
2025-01-02,516110.SH,BUY,1.273,346000,440457.99999999994,132.13739999999996,0.0,行业买入
2025-01-09,512800.SH,SELL,0.73841530669668,639500,472216.58863252687,141.66497658975806,0.03361344537815831,调出候选列表
2025-01-09,159697.SZ,SELL,1.033,419900,433756.69999999995,130.12700999999998,-0.015252621544327946,调出候选列表
2025-01-09,516110.SH,SELL,1.218,346000,421428.0,126.42839999999998,-0.04320502749410836,调出候选列表
2025-01-23,159530.SZ,BUY,1.221,354700,433088.7,129.92660999999998,0.0,行业买入
2025-01-23,159996.SZ,BUY,1.35,320800,433080.0,129.92399999999998,0.0,行业买入
2025-01-23,516110.SH,BUY,1.271,340700,433029.69999999995,129.90890999999996,0.0,行业买入
2025-02-06,159996.SZ,SELL,1.331,320800,426984.8,128.09544,-0.014074074074074168,调出候选列表
2025-02-06,516110.SH,SELL,1.273,340700,433711.1,130.11333,0.001573564122738003,调出候选列表
2025-02-06,512400.SH,BUY,1.0240704225352,423200,433386.60281689663,130.01598084506898,0.0,行业买入
2025-02-13,512480.SH,BUY,1.095,392400,429678.0,128.90339999999998,0.0,行业买入
2025-02-13,512660.SH,BUY,1.036,414800,429732.8,128.91984,0.0,行业买入
2025-02-20,512400.SH,SELL,1.0181280409731,423200,430871.7869398159,129.26153608194477,-0.005802707930367723,调出候选列表
2025-02-20,512660.SH,SELL,1.016,414800,421436.8,126.43103999999998,-0.019305019305019322,调出候选列表
