date,ticker,is_defense,is_gold,is_bond,shares,close_prev,close_t,contribution,market_value,scenario
2022-11-30,512800.SH,False,False,False,509100,0.536802,0.533800,-0.001151,273285.854080,A
2022-11-30,512980.SH,False,False,False,454500,0.588000,0.587000,-0.000342,267246.000000,A
2022-12-01,512000.SH,False,False,False,625200,0.427500,0.431000,0.001654,267273.000000,A
2022-12-01,512480.SH,False,False,False,297500,0.864000,0.876000,0.002698,257040.000000,A
2022-12-01,512800.SH,False,False,False,509100,0.533800,0.531299,-0.000963,271757.694598,A
2022-12-01,512980.SH,False,False,False,454500,0.587000,0.595000,0.002748,266791.500000,A
2022-12-02,512000.SH,False,False,False,625200,0.431000,0.428500,-0.001173,269461.200000,A
2022-12-02,512800.SH,False,False,False,509100,0.531299,0.527297,-0.001530,270484.228362,A
2022-12-02,512980.SH,False,False,False,454500,0.595000,0.600000,0.001706,270427.500000,A
2022-12-02,159996.SZ,False,False,False,263300,1.021000,1.019000,-0.000395,268829.300000,A
2022-12-05,512000.SH,False,False,False,625200,0.428500,0.442500,0.006580,267898.200000,A
2022-12-05,512800.SH,False,False,False,509100,0.527297,0.540804,0.005170,268446.682386,A
2022-12-05,512980.SH,False,False,False,454500,0.600000,0.614000,0.004783,272700.000000,A
2022-12-05,159996.SZ,False,False,False,263300,1.019000,1.043000,0.004751,268302.700000,A
2022-12-06,512000.SH,False,False,False,625200,0.442500,0.440500,-0.000920,276651.000000,A
2022-12-06,512800.SH,False,False,False,509100,0.540804,0.540304,-0.000187,275323.400056,A
2022-12-06,512980.SH,False,False,False,454500,0.614000,0.606000,-0.002676,279063.000000,A
2022-12-06,159996.SZ,False,False,False,263300,1.043000,1.040000,-0.000581,274621.900000,A
2022-12-07,512000.SH,False,False,False,625200,0.440500,0.438000,-0.001156,275400.600000,A
2022-12-07,512800.SH,False,False,False,509100,0.540304,0.535801,-0.001695,275068.706809,A
2022-12-07,512980.SH,False,False,False,454500,0.606000,0.610000,0.001344,275427.000000,A
2022-12-07,159996.SZ,False,False,False,263300,1.040000,1.044000,0.000779,273832.000000,A
2022-12-08,512000.SH,False,False,False,625200,0.438000,0.437500,-0.000231,273837.600000,A
2022-12-08,512800.SH,False,False,False,509100,0.535801,0.539303,0.001319,272776.467586,A
2022-12-08,512980.SH,False,False,False,454500,0.610000,0.609000,-0.000336,277245.000000,A
2022-12-08,159996.SZ,False,False,False,263300,1.044000,1.045000,0.000195,274885.200000,A
2022-12-09,512000.SH,False,False,False,625200,0.437500,0.439500,0.000924,273525.000000,A
2022-12-09,512800.SH,False,False,False,509100,0.539303,0.545307,0.002259,274559.320315,A
2022-12-09,512980.SH,False,False,False,454500,0.609000,0.605000,-0.001344,276790.500000,A
2022-12-09,159996.SZ,False,False,False,263300,1.045000,1.072000,0.005255,275148.500000,A
2022-12-12,512000.SH,False,False,False,625200,0.439500,0.429500,-0.004589,274775.400000,A
2022-12-12,512800.SH,False,False,False,509100,0.545307,0.534301,-0.004113,277615.639280,A
2022-12-12,512980.SH,False,False,False,454500,0.605000,0.597000,-0.002669,274972.500000,A
2022-12-12,159996.SZ,False,False,False,263300,1.072000,1.056000,-0.003092,282257.600000,A
2022-12-13,512000.SH,False,False,False,625200,0.429500,0.429500,0.000000,268523.400000,A
2022-12-13,512800.SH,False,False,False,509100,0.534301,0.538303,0.001517,272012.387845,A
2022-12-13,512980.SH,False,False,False,454500,0.597000,0.600000,0.001015,271336.500000,A
2022-12-13,159996.SZ,False,False,False,263300,1.056000,1.050000,-0.001177,278044.800000,A
2022-12-14,512000.SH,False,False,False,625200,0.429500,0.432500,0.001395,268523.400000,A
2022-12-14,512800.SH,False,False,False,509100,0.538303,0.539804,0.000568,274049.933821,A
2022-12-14,512980.SH,False,False,False,454500,0.600000,0.603000,0.001014,272700.000000,A
2022-12-14,159996.SZ,False,False,False,263300,1.050000,1.056000,0.001175,276465.000000,A
2022-12-15,512000.SH,False,False,False,625200,0.432500,0.429500,-0.001389,270399.000000,A
2022-12-15,512800.SH,False,False,False,509100,0.539804,0.534301,-0.002075,274814.013562,A
2022-12-15,512980.SH,False,False,False,454500,0.603000,0.599000,-0.001346,274063.500000,A
2022-12-15,159996.SZ,False,False,False,263300,1.056000,1.046000,-0.001950,278044.800000,A
2022-12-16,512800.SH,False,False,False,509100,0.534301,0.539303,0.001904,272012.387845,A
2022-12-16,512980.SH,False,False,False,454500,0.599000,0.595000,-0.001359,272245.500000,A
2022-12-16,159996.SZ,False,False,False,263300,1.046000,1.042000,-0.000788,275411.800000,A
2022-12-16,159928.SZ,False,False,False,253400,1.045000,1.049000,0.000758,264803.000000,A
2022-12-19,512800.SH,False,False,False,509100,0.539303,0.531299,-0.003046,274559.320315,A
2022-12-19,512980.SH,False,False,False,454500,0.595000,0.583000,-0.004076,270427.500000,A
2022-12-19,159996.SZ,False,False,False,263300,1.042000,1.031000,-0.002165,274358.600000,A
2022-12-19,159928.SZ,False,False,False,253400,1.049000,1.036000,-0.002462,265816.600000,A
2022-12-20,512800.SH,False,False,False,509100,0.531299,0.524295,-0.002697,270484.228362,A
2022-12-20,512980.SH,False,False,False,454500,0.583000,0.572000,-0.003781,264973.500000,A
2022-12-20,159996.SZ,False,False,False,263300,1.031000,1.013000,-0.003584,271462.300000,A
2022-12-20,159928.SZ,False,False,False,253400,1.036000,1.002000,-0.006516,262522.400000,A
2022-12-21,512800.SH,False,False,False,509100,0.524295,0.526796,0.000979,266918.522904,A
2022-12-21,512980.SH,False,False,False,454500,0.572000,0.576000,0.001398,259974.000000,A
2022-12-21,159996.SZ,False,False,False,263300,1.013000,1.012000,-0.000202,266722.900000,A
2022-12-21,159928.SZ,False,False,False,253400,1.002000,1.012000,0.001949,253906.800000,A
2022-12-22,512800.SH,False,False,False,509100,0.526796,0.528297,0.000585,268191.989139,A
2022-12-22,512980.SH,False,False,False,454500,0.576000,0.580000,0.001392,261792.000000,A
2022-12-22,159996.SZ,False,False,False,263300,1.012000,1.015000,0.000605,266459.600000,A
2022-12-22,159928.SZ,False,False,False,253400,1.012000,1.033000,0.004075,256440.800000,A
2022-12-23,159928.SZ,False,False,False,253400,1.033000,1.036000,0.000579,261762.200000,A
2022-12-26,159928.SZ,False,False,False,253400,1.036000,1.026000,-0.001928,262522.400000,A
2022-12-27,159928.SZ,False,False,False,253400,1.026000,1.046000,0.003864,259988.400000,A
2022-12-28,159928.SZ,False,False,False,253400,1.046000,1.041000,-0.000962,265056.400000,A
2022-12-29,159928.SZ,False,False,False,253400,1.041000,1.028000,-0.002504,263789.400000,A
2022-12-30,159928.SZ,False,False,False,253400,1.028000,1.044000,0.003090,260495.200000,A
2023-01-03,159928.SZ,False,False,False,253400,1.044000,1.025000,-0.003658,264549.600000,A
2023-01-04,159928.SZ,False,False,False,253400,1.025000,1.024000,-0.000193,259735.000000,A
2023-01-05,159928.SZ,False,False,False,253400,1.024000,1.058000,0.006571,259481.600000,A
2023-01-06,512800.SH,False,False,False,475400,0.552311,0.550810,-0.000541,262568.476308,A
2023-01-06,512010.SH,False,False,False,544300,0.494000,0.491000,-0.001239,268884.200000,A
2023-01-09,512800.SH,False,False,False,475400,0.550810,0.551310,0.000181,261854.975014,A
2023-01-09,512010.SH,False,False,False,544300,0.491000,0.495000,0.001654,267251.300000,A
2023-01-10,512800.SH,False,False,False,475400,0.551310,0.545307,-0.002165,262092.808779,A
2023-01-10,512010.SH,False,False,False,544300,0.495000,0.502000,0.002890,269428.500000,A
2023-01-11,512800.SH,False,False,False,475400,0.545307,0.549309,0.001442,259238.803602,A
2023-01-11,512010.SH,False,False,False,544300,0.502000,0.499000,-0.001238,273238.600000,A
2023-01-12,512800.SH,False,False,False,475400,0.549309,0.550310,0.000360,261141.473720,A
2023-01-12,512010.SH,False,False,False,544300,0.499000,0.496000,-0.001237,271605.700000,A
2023-01-13,512800.SH,False,False,False,475400,0.550310,0.555813,0.001982,261617.141249,A
2023-01-13,512010.SH,False,False,False,544300,0.496000,0.511000,0.006185,269972.800000,A
2023-01-13,512980.SH,False,False,False,423100,0.624000,0.633000,0.002885,264014.400000,A
2023-01-13,515230.SH,False,False,False,326000,0.815000,0.815000,0.000000,265690.000000,A
2023-01-16,512800.SH,False,False,False,475400,0.555813,0.556813,0.000356,264233.312662,A
2023-01-16,512010.SH,False,False,False,544300,0.511000,0.531000,0.008157,278137.300000,A
2023-01-16,512980.SH,False,False,False,423100,0.633000,0.632000,-0.000317,267822.300000,A
2023-01-16,515230.SH,False,False,False,326000,0.815000,0.840000,0.006107,265690.000000,A
2023-01-17,512800.SH,False,False,False,475400,0.556813,0.556313,-0.000176,264708.980191,A
2023-01-17,512010.SH,False,False,False,544300,0.531000,0.528000,-0.001206,289023.300000,A
2023-01-17,512980.SH,False,False,False,423100,0.632000,0.624000,-0.002501,267399.200000,A
2023-01-17,515230.SH,False,False,False,326000,0.840000,0.835000,-0.001204,273840.000000,A
2023-01-18,512800.SH,False,False,False,475400,0.556313,0.556813,0.000177,264471.146427,A
2023-01-18,512010.SH,False,False,False,544300,0.528000,0.523000,-0.002021,287390.400000,A
2023-01-18,512980.SH,False,False,False,423100,0.624000,0.633000,0.002827,264014.400000,A
2023-01-18,515230.SH,False,False,False,326000,0.835000,0.854000,0.004599,272210.000000,A
2023-01-19,512800.SH,False,False,False,475400,0.556813,0.557313,0.000176,264708.980191,A
2023-01-19,512010.SH,False,False,False,544300,0.523000,0.534000,0.004421,284668.900000,A
2023-01-19,512980.SH,False,False,False,423100,0.633000,0.640000,0.002187,267822.300000,A
2023-01-19,515230.SH,False,False,False,326000,0.854000,0.883000,0.006981,278404.000000,A
2023-01-20,512800.SH,False,False,False,475400,0.557313,0.557814,0.000173,264946.813956,A
2023-01-20,512010.SH,False,False,False,544300,0.534000,0.532000,-0.000793,290656.200000,A
2023-01-20,512980.SH,False,False,False,423100,0.640000,0.644000,0.001233,270784.000000,A
2023-01-20,515230.SH,False,False,False,326000,0.883000,0.887000,0.000950,287858.000000,A
2023-01-30,512800.SH,False,False,False,475400,0.557814,0.559815,0.000692,265184.647721,A
2023-01-30,512010.SH,False,False,False,544300,0.532000,0.527000,-0.001979,289567.600000,A
2023-01-30,512980.SH,False,False,False,423100,0.644000,0.642000,-0.000615,272476.400000,A
2023-01-30,515230.SH,False,False,False,326000,0.887000,0.909000,0.005216,289162.000000,A
2023-01-31,512800.SH,False,False,False,475400,0.559815,0.554812,-0.001724,266135.982780,A
2023-01-31,512010.SH,False,False,False,544300,0.527000,0.513000,-0.005523,286846.100000,A
2023-01-31,512980.SH,False,False,False,423100,0.642000,0.645000,0.000920,271630.200000,A
2023-01-31,515230.SH,False,False,False,326000,0.909000,0.890000,-0.004490,296334.000000,A
2023-02-01,512800.SH,False,False,False,475400,0.554812,0.553311,-0.000523,263757.645132,A
2023-02-01,512010.SH,False,False,False,544300,0.513000,0.518000,0.001994,279225.900000,A
2023-02-01,512980.SH,False,False,False,423100,0.645000,0.653000,0.002480,272899.500000,A
2023-02-01,515230.SH,False,False,False,326000,0.890000,0.911000,0.005017,290140.000000,A
2023-02-02,512800.SH,False,False,False,475400,0.553311,0.548809,-0.001555,263044.143838,A
2023-02-02,512010.SH,False,False,False,544300,0.518000,0.520000,0.000791,281947.400000,A
2023-02-02,512980.SH,False,False,False,423100,0.653000,0.660000,0.002151,276284.300000,A
2023-02-02,515230.SH,False,False,False,326000,0.911000,0.909000,-0.000474,296986.000000,A
2023-02-03,512800.SH,False,False,False,475400,0.548809,0.544306,-0.001553,260903.639955,A
2023-02-03,512010.SH,False,False,False,544300,0.520000,0.515000,-0.001975,283036.000000,A
2023-02-03,512980.SH,False,False,False,423100,0.660000,0.668000,0.002456,279246.000000,A
2023-02-03,515230.SH,False,False,False,326000,0.909000,0.931000,0.005204,296334.000000,A
2023-02-06,512800.SH,False,False,False,475400,0.544306,0.538303,-0.002062,258763.136072,A
2023-02-06,512010.SH,False,False,False,544300,0.515000,0.503000,-0.004720,280314.500000,A
2023-02-06,512980.SH,False,False,False,423100,0.668000,0.672000,0.001223,282630.800000,A
2023-02-06,515230.SH,False,False,False,326000,0.931000,0.935000,0.000942,303506.000000,A
2023-02-07,512800.SH,False,False,False,475400,0.538303,0.540804,0.000863,255909.130895,A
2023-02-07,512010.SH,False,False,False,544300,0.503000,0.504000,0.000395,273782.900000,A
2023-02-07,512980.SH,False,False,False,423100,0.672000,0.686000,0.004300,284323.200000,A
2023-02-07,515230.SH,False,False,False,326000,0.935000,0.925000,-0.002367,304810.000000,A
2023-02-08,512800.SH,False,False,False,475400,0.540804,0.539804,-0.000344,257098.299719,A
2023-02-08,512010.SH,False,False,False,544300,0.504000,0.505000,0.000394,274327.200000,A
2023-02-08,512980.SH,False,False,False,423100,0.686000,0.671000,-0.004593,290246.600000,A
2023-02-08,515230.SH,False,False,False,326000,0.925000,0.919000,-0.001415,301550.000000,A
2023-02-09,512800.SH,False,False,False,475400,0.539804,0.541805,0.000693,256622.632189,A
2023-02-09,512010.SH,False,False,False,544300,0.505000,0.512000,0.002774,274871.500000,A
2023-02-09,512980.SH,False,False,False,423100,0.671000,0.687000,0.004928,283900.100000,A
2023-02-09,515230.SH,False,False,False,326000,0.919000,0.937000,0.004272,299594.000000,A
2023-02-10,512980.SH,False,False,False,423100,0.687000,0.688000,0.000305,290669.700000,A
2023-02-10,515230.SH,False,False,False,326000,0.937000,0.922000,-0.003524,305462.000000,A
2023-02-10,159865.SZ,False,False,False,335300,0.819000,0.820000,0.000242,274610.700000,A
2023-02-10,512400.SH,False,False,False,232000,1.185458,1.167838,-0.002946,275026.251069,A
2023-02-13,512980.SH,False,False,False,423100,0.688000,0.694000,0.001840,291092.800000,A
2023-02-13,515230.SH,False,False,False,326000,0.922000,0.929000,0.001654,300572.000000,A
2023-02-13,159865.SZ,False,False,False,335300,0.820000,0.818000,-0.000486,274946.000000,A
2023-02-13,512400.SH,False,False,False,232000,1.167838,1.166859,-0.000165,270938.329913,A
2023-02-14,512980.SH,False,False,False,423100,0.694000,0.688000,-0.001835,293631.400000,A
2023-02-14,515230.SH,False,False,False,326000,0.929000,0.926000,-0.000707,302854.000000,A
2023-02-14,159865.SZ,False,False,False,335300,0.818000,0.813000,-0.001212,274275.400000,A
2023-02-14,512400.SH,False,False,False,232000,1.166859,1.176648,0.001642,270711.223183,A
2023-02-15,512980.SH,False,False,False,423100,0.688000,0.701000,0.003985,291092.800000,A
2023-02-15,515230.SH,False,False,False,326000,0.926000,0.949000,0.005432,301876.000000,A
2023-02-15,159865.SZ,False,False,False,335300,0.813000,0.804000,-0.002186,272598.900000,A
2023-02-15,512400.SH,False,False,False,232000,1.176648,1.163922,-0.002139,272982.290491,A
2023-02-16,512980.SH,False,False,False,423100,0.701000,0.698000,-0.000915,296593.100000,A
2023-02-16,515230.SH,False,False,False,326000,0.949000,0.937000,-0.002820,309374.000000,A
2023-02-16,159865.SZ,False,False,False,335300,0.804000,0.798000,-0.001450,269581.200000,A
2023-02-16,512400.SH,False,False,False,232000,1.163922,1.134555,-0.004911,270029.902990,A
2023-02-17,512980.SH,False,False,False,423100,0.698000,0.678000,-0.006168,295323.800000,A
2023-02-17,515230.SH,False,False,False,326000,0.937000,0.894000,-0.010217,305462.000000,A
2023-02-17,159996.SZ,False,False,False,249700,1.097000,1.094000,-0.000546,273920.900000,A
2023-02-17,512480.SH,False,False,False,300000,0.902000,0.872000,-0.006560,270600.000000,A
2023-02-20,512980.SH,False,False,False,423100,0.678000,0.704000,0.008211,286861.800000,A
2023-02-20,515230.SH,False,False,False,326000,0.894000,0.924000,0.007300,291444.000000,A
2023-02-20,159996.SZ,False,False,False,249700,1.094000,1.142000,0.008946,273171.800000,A
2023-02-20,512480.SH,False,False,False,300000,0.872000,0.881000,0.002015,261600.000000,A
2023-02-21,512980.SH,False,False,False,423100,0.704000,0.694000,-0.003077,297862.400000,A
2023-02-21,515230.SH,False,False,False,326000,0.924000,0.918000,-0.001422,301224.000000,A
2023-02-21,159996.SZ,False,False,False,249700,1.142000,1.148000,0.001089,285157.400000,A
2023-02-21,512480.SH,False,False,False,300000,0.881000,0.877000,-0.000873,264300.000000,A
2023-02-22,512980.SH,False,False,False,423100,0.694000,0.686000,-0.002472,293631.400000,A
2023-02-22,515230.SH,False,False,False,326000,0.918000,0.925000,0.001666,299268.000000,A
2023-02-22,159996.SZ,False,False,False,249700,1.148000,1.144000,-0.000729,286655.600000,A
2023-02-22,512480.SH,False,False,False,300000,0.877000,0.875000,-0.000438,263100.000000,A
2023-02-23,512980.SH,False,False,False,423100,0.686000,0.675000,-0.003405,290246.600000,A
2023-02-23,515230.SH,False,False,False,326000,0.925000,0.907000,-0.004294,301550.000000,A
2023-02-23,159996.SZ,False,False,False,249700,1.144000,1.152000,0.001462,285656.800000,A
2023-02-23,512480.SH,False,False,False,300000,0.875000,0.872000,-0.000659,262500.000000,A
2023-02-24,512980.SH,False,False,False,423100,0.675000,0.674000,-0.000312,285592.500000,A
2023-02-24,515230.SH,False,False,False,326000,0.907000,0.912000,0.001202,295682.000000,A
2023-02-24,159996.SZ,False,False,False,249700,1.152000,1.140000,-0.002209,287654.400000,A
2023-02-24,515880.SH,False,False,False,885100,0.306903,0.308902,0.001305,271639.710854,A
2023-02-27,512980.SH,False,False,False,423100,0.674000,0.663000,-0.003431,285169.400000,A
2023-02-27,515230.SH,False,False,False,326000,0.912000,0.900000,-0.002884,297312.000000,A
2023-02-27,159996.SZ,False,False,False,249700,1.140000,1.133000,-0.001289,284658.000000,A
2023-02-27,515880.SH,False,False,False,885100,0.308902,0.308569,-0.000217,273409.350665,A
2023-02-28,512980.SH,False,False,False,423100,0.663000,0.671000,0.002515,280515.300000,A
2023-02-28,515230.SH,False,False,False,326000,0.900000,0.917000,0.004118,293400.000000,A
2023-02-28,159996.SZ,False,False,False,249700,1.133000,1.134000,0.000186,282910.100000,A
2023-02-28,515880.SH,False,False,False,885100,0.308569,0.310568,0.001315,273114.410696,A
2023-03-01,512980.SH,False,False,False,423100,0.671000,0.698000,0.008419,283900.100000,A
2023-03-01,515230.SH,False,False,False,326000,0.917000,0.950000,0.007929,298942.000000,A
2023-03-01,159996.SZ,False,False,False,249700,1.134000,1.147000,0.002392,283159.800000,A
2023-03-01,515880.SH,False,False,False,885100,0.310568,0.318899,0.005434,274884.050506,A
2023-03-02,512980.SH,False,False,False,423100,0.698000,0.709000,0.003349,295323.800000,A
2023-03-02,515230.SH,False,False,False,326000,0.950000,0.957000,0.001642,309700.000000,A
2023-03-02,159996.SZ,False,False,False,249700,1.147000,1.138000,-0.001617,286405.900000,A
2023-03-02,515880.SH,False,False,False,885100,0.318899,0.321232,0.001486,282257.549715,A
2023-03-03,159996.SZ,False,False,False,249700,1.138000,1.137000,-0.000180,284158.600000,A
2023-03-03,515880.SH,False,False,False,885100,0.321232,0.320565,-0.000425,284322.129494,A
2023-03-06,159996.SZ,False,False,False,249700,1.137000,1.130000,-0.001260,283908.900000,A
2023-03-06,515880.SH,False,False,False,885100,0.320565,0.322898,0.001488,283732.249557,A
2023-03-07,159996.SZ,False,False,False,249700,1.130000,1.106000,-0.004319,282161.000000,A
2023-03-07,515880.SH,False,False,False,885100,0.322898,0.311901,-0.007014,285796.829335,A
2023-03-08,159996.SZ,False,False,False,249700,1.106000,1.102000,-0.000728,276168.200000,A
2023-03-08,515880.SH,False,False,False,885100,0.311901,0.317566,0.003655,276063.810380,A
2023-03-09,159996.SZ,False,False,False,249700,1.102000,1.101000,-0.000181,275169.400000,A
2023-03-09,515880.SH,False,False,False,885100,0.317566,0.320565,0.001929,281077.789842,A
2023-03-10,515880.SH,False,False,False,885100,0.320565,0.315234,-0.003428,283732.249557,A
2023-03-10,512660.SH,False,False,False,236400,1.156000,1.138000,-0.003091,273278.400000,A
2023-03-13,515880.SH,False,False,False,885100,0.315234,0.322898,0.004959,279013.210063,A
2023-03-13,512660.SH,False,False,False,236400,1.138000,1.150000,0.002074,269023.200000,A
2023-03-14,515880.SH,False,False,False,885100,0.322898,0.320565,-0.001499,285796.829335,A
2023-03-14,512660.SH,False,False,False,236400,1.150000,1.144000,-0.001030,271860.000000,A
2023-03-15,515880.SH,False,False,False,885100,0.320565,0.318566,-0.001288,283732.249557,A
2023-03-15,512660.SH,False,False,False,236400,1.144000,1.142000,-0.000344,270441.600000,A
2023-03-16,515880.SH,False,False,False,885100,0.318566,0.314567,-0.002580,281962.609747,A
2023-03-16,512660.SH,False,False,False,236400,1.142000,1.112000,-0.005170,269968.800000,A
2023-03-17,515880.SH,False,False,False,885100,0.314567,0.327896,0.008634,278423.330127,A
2023-03-17,515230.SH,False,False,False,290000,0.945000,0.993000,0.010187,274050.000000,A
2023-03-20,515880.SH,False,False,False,885100,0.327896,0.332228,0.002754,290220.928861,A
2023-03-20,515230.SH,False,False,False,290000,0.993000,0.966000,-0.005624,287970.000000,A
2023-03-21,515880.SH,False,False,False,885100,0.332228,0.334228,0.001275,294055.148449,A
2023-03-21,515230.SH,False,False,False,290000,0.966000,0.977000,0.002298,280140.000000,A
2023-03-22,515880.SH,False,False,False,885100,0.334228,0.349889,0.009950,295824.788259,A
2023-03-22,515230.SH,False,False,False,290000,0.977000,0.984000,0.001457,283330.000000,A
2023-03-23,515880.SH,False,False,False,885100,0.349889,0.361885,0.007536,309686.966772,A
2023-03-23,515230.SH,False,False,False,290000,0.984000,1.020000,0.007409,285360.000000,A
2023-03-24,515880.SH,False,False,False,885100,0.361885,0.362219,0.000204,320304.805633,A
2023-03-24,515230.SH,False,False,False,290000,1.020000,1.059000,0.007826,295800.000000,A
2023-03-24,512980.SH,False,False,False,359000,0.787000,0.820000,0.008197,282533.000000,A
2023-03-24,512480.SH,False,False,False,301300,0.979000,0.971000,-0.001668,294972.700000,A
2023-03-27,515880.SH,False,False,False,885100,0.362219,0.361885,-0.000201,320599.745601,A
2023-03-27,515230.SH,False,False,False,290000,1.059000,1.086000,0.005340,307110.000000,A
2023-03-27,512980.SH,False,False,False,359000,0.820000,0.828000,0.001959,294380.000000,A
2023-03-27,512480.SH,False,False,False,301300,0.971000,0.959000,-0.002466,292562.300000,A
2023-03-28,515880.SH,False,False,False,885100,0.361885,0.352222,-0.005807,320304.805633,A
2023-03-28,515230.SH,False,False,False,290000,1.086000,1.070000,-0.003150,314940.000000,A
2023-03-28,512980.SH,False,False,False,359000,0.828000,0.814000,-0.003412,297252.000000,A
2023-03-28,512480.SH,False,False,False,301300,0.959000,0.931000,-0.005727,288946.700000,A
2023-03-29,515880.SH,False,False,False,885100,0.352222,0.353555,0.000816,311751.546551,A
2023-03-29,515230.SH,False,False,False,290000,1.070000,1.071000,0.000200,310300.000000,A
2023-03-29,512980.SH,False,False,False,359000,0.814000,0.806000,-0.001986,292226.000000,A
2023-03-29,512480.SH,False,False,False,301300,0.931000,0.960000,0.006041,280510.300000,A
2023-03-30,515880.SH,False,False,False,885100,0.353555,0.346557,-0.004261,312931.306424,A
2023-03-30,515230.SH,False,False,False,290000,1.071000,1.055000,-0.003192,310590.000000,A
2023-03-30,512980.SH,False,False,False,359000,0.806000,0.799000,-0.001729,289354.000000,A
2023-03-30,512480.SH,False,False,False,301300,0.960000,0.969000,0.001865,289248.000000,A
2023-03-31,515880.SH,False,False,False,885100,0.346557,0.354221,0.004701,306737.567089,A
2023-03-31,515230.SH,False,False,False,290000,1.055000,1.120000,0.013062,305950.000000,A
2023-03-31,512980.SH,False,False,False,359000,0.799000,0.846000,0.011692,286841.000000,A
2023-03-31,512480.SH,False,False,False,301300,0.969000,0.977000,0.001670,291959.700000,A
2023-04-03,515880.SH,False,False,False,885100,0.354221,0.367550,0.007928,313521.186361,A
2023-04-03,515230.SH,False,False,False,290000,1.120000,1.186000,0.012863,324800.000000,A
2023-04-03,512980.SH,False,False,False,359000,0.846000,0.887000,0.009892,303714.000000,A
2023-04-03,512480.SH,False,False,False,301300,0.977000,1.028000,0.010327,294370.100000,A
2023-04-04,515880.SH,False,False,False,885100,0.367550,0.367550,0.000000,325318.785095,A
2023-04-04,515230.SH,False,False,False,290000,1.186000,1.183000,-0.000562,343940.000000,A
2023-04-04,512980.SH,False,False,False,359000,0.887000,0.882000,-0.001159,318433.000000,A
2023-04-04,512480.SH,False,False,False,301300,1.028000,1.042000,0.002723,309736.400000,A
2023-04-06,515880.SH,False,False,False,885100,0.367550,0.380879,0.007609,325318.785095,A
2023-04-06,515230.SH,False,False,False,290000,1.183000,1.154000,-0.005424,343070.000000,A
2023-04-06,512980.SH,False,False,False,359000,0.882000,0.858000,-0.005557,316638.000000,A
2023-04-06,512480.SH,False,False,False,301300,1.042000,1.089000,0.009133,313954.600000,A
2023-04-07,515880.SH,False,False,False,885100,0.380879,0.389210,0.004728,337116.383829,A
2023-04-07,515230.SH,False,False,False,290000,1.154000,1.172000,0.003347,334660.000000,A
2023-04-07,512980.SH,False,False,False,359000,0.858000,0.890000,0.007366,308022.000000,A
2023-04-07,512480.SH,False,False,False,301300,1.089000,1.102000,0.002512,328115.700000,A
2023-04-10,515880.SH,False,False,False,885100,0.389210,0.374881,-0.007989,344489.883038,A
2023-04-10,515230.SH,False,False,False,290000,1.172000,1.082000,-0.016441,339880.000000,A
2023-04-10,512980.SH,False,False,False,359000,0.890000,0.843000,-0.010629,319510.000000,A
2023-04-10,512480.SH,False,False,False,301300,1.102000,1.062000,-0.007592,332032.600000,A
2023-04-11,515880.SH,False,False,False,885100,0.374881,0.375548,0.000388,331807.464399,A
2023-04-11,515230.SH,False,False,False,290000,1.082000,1.091000,0.001717,313780.000000,A
2023-04-11,512980.SH,False,False,False,359000,0.843000,0.890000,0.011102,302637.000000,A
2023-04-11,512480.SH,False,False,False,301300,1.062000,1.058000,-0.000793,319980.600000,A
2023-04-12,515880.SH,False,False,False,885100,0.375548,0.386211,0.006134,332397.344335,A
2023-04-12,515230.SH,False,False,False,290000,1.091000,1.120000,0.005466,316390.000000,A
2023-04-12,512980.SH,False,False,False,359000,0.890000,0.939000,0.011433,319510.000000,A
2023-04-12,512480.SH,False,False,False,301300,1.058000,1.074000,0.003133,318775.400000,A
2023-04-13,515880.SH,False,False,False,885100,0.386211,0.369883,-0.009153,341835.423323,A
2023-04-13,515230.SH,False,False,False,290000,1.120000,1.085000,-0.006428,324800.000000,A
2023-04-13,512980.SH,False,False,False,359000,0.939000,0.920000,-0.004320,337101.000000,A
2023-04-13,512480.SH,False,False,False,301300,1.074000,1.032000,-0.008015,323596.200000,A
2023-04-14,515880.SH,False,False,False,885100,0.369883,0.371882,0.001153,327383.364873,A
2023-04-14,515230.SH,False,False,False,290000,1.085000,1.094000,0.001700,314650.000000,A
2023-04-14,512980.SH,False,False,False,359000,0.920000,0.898000,-0.005146,330280.000000,A
2023-04-14,512480.SH,False,False,False,301300,1.032000,1.085000,0.010404,310941.600000,A
2023-04-17,515880.SH,False,False,False,885100,0.371882,0.366217,-0.003240,329153.004684,A
2023-04-17,515230.SH,False,False,False,290000,1.094000,1.078000,-0.002999,317260.000000,A
2023-04-17,512980.SH,False,False,False,359000,0.898000,0.863000,-0.008121,322382.000000,A
2023-04-17,512480.SH,False,False,False,301300,1.085000,1.074000,-0.002142,326910.500000,A
2023-04-18,515880.SH,False,False,False,885100,0.366217,0.378880,0.007365,324139.025222,A
2023-04-18,515230.SH,False,False,False,290000,1.078000,1.085000,0.001334,312620.000000,A
2023-04-18,512980.SH,False,False,False,359000,0.863000,0.870000,0.001651,309817.000000,A
2023-04-18,512480.SH,False,False,False,301300,1.074000,1.049000,-0.004950,323596.200000,A
2023-04-19,515880.SH,False,False,False,885100,0.378880,0.373215,-0.003277,335346.744019,A
2023-04-19,515230.SH,False,False,False,290000,1.085000,1.081000,-0.000758,314650.000000,A
