date,year,ret_a,ret_c,diff_ret,ind_pct_a,def_pct_a,ind_pct_c,def_pct_c,n_ind_a,n_ind_c,n_def_a,n_def_c,has_5th_a,has_5th_c,has_def_c,regime_name
2021-03-03,2021,0.010063083146145457,0.010074353861378116,1.1270715232658546e-05,0.22809510978157962,0.19837843889440737,0.22838541315042504,0.20109524070022286,1,1,1,1,False,False,True,弱牛
2021-03-04,2021,-0.004394854041069207,-0.0043979768198408875,-3.1227787716803235e-06,0.1977819351530876,0.1991672291903765,0.19778593164755331,0.20189546677337364,1,1,1,1,False,False,True,弱牛
2021-03-05,2021,-0.0065339269497894925,-0.0065308816132988445,3.0453364906479763e-06,0.19227200227308125,0.20071095706944936,0.19227529803666504,0.2034597173064056,1,1,1,1,False,False,True,弱牛
2021-03-08,2021,-0.005764603242873756,-0.005764725063821308,-1.21820947551754e-07,0.18759046583170533,0.2018729925833117,0.1875937043337064,0.2046376921074248,1,1,1,1,False,False,True,弱牛
2021-03-09,2021,-0.0016911324410321393,-0.0016943090050424159,-3.1765640102765502e-06,0.0,0.20198447024936247,0.0,0.20475134799465902,0,0,1,1,False,False,True,弱牛
2021-03-10,2021,0.00012711100428530742,0.0001288522302740347,1.7412259887272796e-06,0.0,0.20208589391272058,0.0,0.20485380435536177,0,0,1,1,False,False,True,弱牛
2021-03-11,2021,-0.0001440408290154238,-0.00014601371345124292,-1.972884435819111e-06,0.0,0.201970945146081,0.0,0.2047376851516029,0,0,1,1,False,False,True,熊市
2021-03-12,2021,1.694842114874362e-05,1.7180592537524575e-05,2.321713887809551e-07,0.0,0.20198447024936247,0.0,0.20475134799465902,0,0,1,1,False,False,True,熊市
2021-03-15,2021,-0.00010677324359953388,-0.00010823587343000707,-1.4626298304731833e-06,0.0,0.20189925444404025,0.0,0.2046652642448652,0,0,1,1,False,False,True,熊市
2021-03-16,2021,-0.00027797907676463396,-0.0002817873763688583,-3.808299604224352e-06,0.0,0.20167733744734354,0.0,0.20444108578568201,0,0,1,1,False,False,True,熊市
2021-03-17,2021,7.799142102693501e-05,7.906020080672427e-05,1.0687797797892529e-06,0.0,0.20173959491068602,0.0,0.20450397786093316,0,0,1,1,False,False,True,熊市
2021-03-18,2021,-0.0001452631211230626,-0.00014725362227141492,-1.9905011483523083e-06,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-19,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-22,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-23,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-24,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-25,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-26,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-29,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-30,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-04-01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-04-02,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-04-06,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-04-07,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,熊市
2021-04-08,2021,0.000628910413004391,-0.00031723358751600816,-0.0009461440005203992,0.0,0.39267745332592074,0.0,0.19511164047845325,0,0,2,1,False,False,True,熊市
2021-04-09,2021,0.0009384218868180305,-6.549953101564476e-06,-0.000944971839919595,0.0,0.39324684376762503,0.0,0.1951063684629149,0,0,2,1,False,False,True,熊市
2021-04-12,2021,-0.0006947765769664827,0.000366799776210458,0.0010615763531769407,0.0,0.39282499279449906,0.0,0.1954014950144828,0,0,2,1,False,False,True,熊市
2021-04-13,2021,-0.0016310817956711743,0.00043214122694257284,0.002063223022613747,0.0,0.3918330227091116,0.0,0.19574904500894244,0,0,2,1,False,False,True,熊市
2021-04-14,2021,0.002161812557259335,-6.544766084370934e-05,-0.0022272602181030443,0.0,0.393144929620694,0.0,0.1956964052200559,0,0,2,1,False,False,True,熊市
2021-04-15,2021,-0.0014722381453411426,-0.00046858254670500976,0.0010036555986361329,0.1996246408132235,0.19267097352973211,0.19967110429480617,0.1957979705234015,1,1,1,1,False,False,True,熊市
2021-04-16,2021,-0.00032184504064036723,-0.00032037376011817553,1.471280522191698e-06,0.19927027466766642,0.19282969006373274,0.199316362324333,0.19595897457972233,1,1,1,1,False,False,True,熊市
2021-04-19,2021,0.002595435415920333,0.0025940250009024446,-1.4104150178884112e-06,0.20146850387780327,0.19220514174734632,0.20151538343019518,0.19532456572529652,1,1,1,1,False,False,True,熊市
2021-04-20,2021,-0.002616040124965857,-0.0026150804528534133,9.596721124438545e-07,0.199275733721221,0.19280757745332483,0.19932191125420096,0.19593659022949136,1,1,1,1,False,False,True,熊市
2021-04-21,2021,0.0007941221989498093,0.0008003126861335641,6.1904871837548114e-06,0.1995359243136499,0.19302976393226368,0.19958092761695703,0.19616116913240336,1,1,1,1,False,False,True,熊市
2021-04-22,2021,0.0025392728526842934,0.002977704915195334,0.0004384320625110405,0.20215994236064236,0.3915698600729425,0.20211714729365315,0.1954189093012126,1,1,2,1,False,False,True,熊市
2021-04-23,2021,0.0010738224287629716,0.001514410487129414,0.0004405880583664423,0.2029851093549973,0.39118048716340975,0.2028528609304221,0.19559419375339412,1,1,2,1,False,False,True,熊市
2021-04-26,2021,0.0009992902100093293,0.002022160842973131,0.0010228706329638015,0.2050726219249394,0.3894981160858247,0.20472981039245988,0.19493122623559814,1,1,2,1,False,False,True,熊市
2021-04-27,2021,-0.0018145406780828433,-0.002029947672232857,-0.00021540699415001363,0.20356824478859054,0.39026548800826855,0.2032718138286021,0.19516808727699705,1,1,2,1,False,False,True,熊市
2021-04-28,2021,0.0035231093192649166,0.004651750161708712,0.0011286408424437955,0.20763393024384794,0.38762574695615004,0.2070986595298839,0.19412659210823466,1,1,2,1,False,False,True,熊市
2021-04-29,2021,0.005993307979415219,0.004318440988937633,-0.001674866990477586,0.9998169100184117,0.0,0.8081440014380791,0.18371010308625543,5,4,0,1,True,False,True,熊市
2021-04-30,2021,0.006320333551802948,0.0011864930669127638,-0.005133840484890184,0.9998180599402756,0.0,0.808144636969909,0.1837191211490082,5,4,0,1,True,False,True,熊市
2021-05-06,2021,-0.011225149809238832,-0.01020187331147282,0.0010232764977660125,0.9998159944504158,0.0,0.8061161032417049,0.18566379443469933,5,4,0,1,True,False,True,熊市
2021-05-07,2021,-0.01638629962611804,-0.012020438208956041,0.004365861417161998,0.999812929049774,0.0,0.8038292413927899,0.18785064487055142,5,4,0,1,True,False,True,熊市
2021-05-10,2021,0.009368237798141,0.0077522613628360215,-0.0016159764353049777,0.9998146653092294,0.0,0.8052403741282849,0.1865035156592639,5,4,0,1,True,False,True,熊市
2021-05-11,2021,-0.003825998578512735,-0.0005257156835353216,0.0033002828949774132,0.9998139534955679,0.0,0.8047615372738189,0.18697800986410726,5,4,0,1,True,False,True,熊市
2021-05-12,2021,0.00998334454964711,0.010257051289330299,0.00027370673968318826,0.9998157925024842,0.0,0.8067314597996564,0.18509195499212178,5,4,0,1,True,False,True,熊市
2021-05-13,2021,-0.019138390260640792,-0.017003093141282233,0.002135297119358559,0.8043668120199388,0.18555054898028503,0.80921046363534,0.18802101045954528,4,4,1,1,False,False,True,熊市
2021-05-14,2021,0.013263600205918546,0.01335029416021638,8.6693954297834e-05,0.8069078166059498,0.18314152593657604,0.8117039113487767,0.1855640364466998,4,4,1,1,False,False,True,熊市
2021-05-17,2021,0.017462999294213466,0.01760825194220139,0.0001452526479879257,0.8100000299225715,0.18022009851022988,0.8147373210532082,0.18257790098895896,4,4,1,1,False,False,True,熊市
2021-05-18,2021,-0.0005478976868755758,-0.0005494516825005347,-1.5539956249588371e-06,0.8099423729283198,0.18027239419802452,0.8146825812555307,0.1826311648198978,4,4,1,1,False,False,True,熊市
