sell_date,ticker,sell_price,shares,amount,commission,pnl_pct,ret_5d,ret_10d,ret_20d,max_rise,max_fall,data_insufficient,rebuy_date,rebuy_price,days_to_rebuy,rebuy_pnl,rebuy_spread,rebuy_commission,primary,tags,is_round_trip,is_false_kill,is_avoid_loss,year,period,regime_name,regime_id
2021-12-23,515230.SH,1.03,247400,254822.0,76.44659999999999,-0.004830917874396033,-0.023300970873786464,-0.020388349514563253,0.013592233009708687,0.05145631067961154,-0.05436893203883497,无,2022-10-27,0.781,202.0,-0.24174757281553394,-0.249,79.33398,误杀卖飞,"误杀卖飞,有效避损",False,True,True,2021,研究期,熊市,4.0
2021-12-23,515880.SH,0.37554778481013,681900,256086.03446202766,76.82581033860829,0.0,-0.01952085181899399,-0.008873114463196052,-0.041703637976930885,0.00532386867788559,-0.06388642413486778,无,2022-07-21,0.3168996835443,138.0,-0.1561668145519256,-0.05864810126583003,83.48088363607494,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-12-30,512000.SH,0.553,465000,257145.00000000003,77.1435,-0.01250000000000001,-0.010849909584086825,-0.025316455696202556,-0.05334538878842687,0.026220614828209587,-0.06871609403254975,无,2022-06-16,0.4845,108.0,-0.12386980108499102,-0.06850000000000006,77.09364,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2022-01-13,512980.SH,0.842,316100,266156.2,79.84685999999999,0.03950617283950607,0.0071258907363420665,-0.11045130641330159,-0.1116389548693586,0.027315914489311144,-0.1555819477434679,无,2022-11-17,0.6,203.0,-0.2874109263657957,-0.242,79.812,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-01-20,518880.SH,3.678,70600,259666.8,77.90003999999999,0.016583747927031524,-0.015225666122892889,-0.0027188689505165398,0.031810766721044104,0.05111473626971175,-0.023654159869494262,无,2022-01-27,3.622,5.0,-0.015225666122892889,-0.05600000000000005,77.80055999999999,误杀卖飞,误杀卖飞,False,True,False,2022,研究期,熊市,4.0
2022-02-10,512800.SH,0.60433989870568,439500,265607.38548114634,79.6822156443439,0.026338147833470268,-0.007450331125816945,-0.014072847682115253,-0.06870860927152234,0.0240066225165545,-0.10430463576158633,无,2022-04-14,0.59433427124367,43.0,-0.01655629139072079,-0.010005627462009947,76.54431079347225,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-02-17,511010.SH,124.344,2000,248688.0,74.6064,0.009613510880155874,-0.0015682300714147113,-0.00232419738789158,-0.0009409380428487824,0.003771794376890014,-0.003120375731840652,无,2022-03-31,124.388,30.0,0.00035385704175516786,0.04400000000001114,74.63279999999999,中性,中性,False,False,False,2022,研究期,熊市,4.0
2022-03-10,512400.SH,1.2510448363636,193500,242077.1758363566,72.62315275090697,-0.07991360691150269,-0.03364632237870191,-0.0007824726134079141,-0.03677621283249355,0.020344287949966677,-0.10015649452269748,无,2022-05-26,1.1443438291933,50.0,-0.08528951486698655,-0.10670100717030007,75.4237017821304,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-03-17,518880.SH,3.83,71600,274228.0,82.2684,0.05742683600220878,0.01436031331592691,0.0033942558746735685,0.034725848563968764,0.03629242819843337,-0.0031331592689295418,无,2022-04-21,3.921,23.0,0.023759791122715423,0.09099999999999975,75.87134999999999,误杀卖飞,误杀卖飞,False,True,False,2022,研究期,熊市,4.0
2022-04-21,512800.SH,0.57232189082724,429300,245697.78773213417,73.70933631964024,-0.037037037037033205,-0.02884615384616407,-0.05506993006993666,-0.04283216783217503,0.020104895104883003,-0.06381118881120018,无,2022-11-24,0.51428925154755,145.0,-0.1013986013986099,-0.058032639279690046,79.13368713562151,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-04-28,511010.SH,124.647,2000,249294.0,74.78819999999999,0.002082194423899414,0.0006097218545171312,0.0028319975611126313,0.00503020529976661,0.008351584875688989,-0.0009867866856001495,无,2022-05-12,124.825,7.0,0.0014280327645270763,0.17799999999999727,74.895,震荡往返,震荡往返,True,False,False,2022,研究期,熊市,4.0
2022-04-28,159928.SZ,1.008,245100,247060.8,74.11823999999999,-0.024201355275895366,-0.0357142857142857,-0.019841269841269882,-0.009920634920634885,0.025793650793650924,-0.044642857142857206,无,2022-06-23,1.083,36.0,0.07440476190476186,0.07499999999999996,79.24311,中性,中性,False,False,False,2022,研究期,熊市,4.0
2022-04-28,518880.SH,3.871,64500,249679.5,74.90384999999999,-0.01275184901810758,0.012399896667527832,0.00025833118057350113,0.0005166623611470023,0.02169981916817365,-0.00955825368121932,无,2022-08-11,3.784,71.0,-0.022474812709894154,-0.08700000000000019,78.21527999999999,中性,中性,False,False,False,2022,研究期,熊市,4.0
2022-06-16,512480.SH,0.947,271500,257110.5,77.13314999999999,0.022678185745140286,-0.024287222808869968,0.046462513199577726,-0.026399155227032622,0.08870116156282992,-0.035902851108764455,无,2022-08-11,1.053,40.0,0.11193241816261867,0.10599999999999998,82.79739,误杀卖飞,误杀卖飞,False,True,False,2022,研究期,熊市,4.0
2022-06-23,512660.SH,1.081,244500,264304.5,79.29135,0.05155642023346297,0.07400555041628132,0.09158186864014795,0.12118408880666043,0.12858464384828872,0.0545790934320074,无,2022-07-07,1.18,10.0,0.09158186864014795,0.09899999999999998,82.0218,震荡往返,"震荡往返,误杀卖飞",True,True,False,2022,研究期,熊市,4.0
2022-07-07,516110.SH,1.202,255800,307471.6,92.24147999999998,0.2227873855544252,-0.02329450915141429,0.022462562396006858,0.029950083194675514,0.08735440931780358,-0.034941763727121544,无,2022-07-21,1.229,10.0,0.022462562396006858,0.027000000000000135,83.47368,震荡往返,"震荡往返,误杀卖飞",True,True,False,2022,研究期,弱牛,2.0
2022-07-07,512000.SH,0.452,530400,239740.80000000002,71.92224,-0.06707946336429303,-0.021017699115044253,-0.02433628318584069,-0.07522123893805321,0.007743362831858391,-0.08738938053097356,无,2022-11-17,0.426,89.0,-0.0575221238938054,-0.026000000000000023,79.82387999999999,有效避损,有效避损,False,False,True,2022,研究期,弱牛,2.0
2022-07-14,516160.SH,4.2769344,75600,323336.24064,97.00087219199999,0.28599221789883267,-0.001512859304084846,0.0015128593040845129,-0.024962178517398015,0.041603630862329766,-0.0658093797276853,无,2023-07-06,2.8049184,237.0,-0.34417549167927386,-1.472016,74.723026176,有效避损,有效避损,False,False,True,2022,研究期,弱牛,2.0
2022-07-14,512400.SH,1.2334244865557,219700,270983.3596962873,81.29500790888619,0.07784431137728695,0.013492063492083428,0.011111111111122618,0.02619047619048631,0.03650793650792861,-0.03571428571424806,无,2022-11-10,1.133575837644,79.0,-0.08095238095241997,-0.09984864891170009,79.84908200364335,中性,中性,False,False,False,2022,研究期,弱牛,2.0
2022-07-14,159928.SZ,1.114,243900,271704.60000000003,81.51138,0.028624192059095235,-0.00987432675044897,-0.016157989228007152,-0.05565529622980259,0.012567324955116588,-0.06463195691202883,无,2022-11-24,0.935,89.0,-0.16068222621184924,-0.17900000000000005,79.12904999999999,有效避损,有效避损,False,False,True,2022,研究期,弱牛,2.0
2022-07-14,512010.SH,0.53,489200,259276.0,77.7828,-0.05187835420393564,-0.005660377358490565,-0.03396226415094339,-0.06981132075471708,0.028301886792452935,-0.09622641509433971,无,2022-11-10,0.465,79.0,-0.12264150943396224,-0.065,79.86375,有效避损,有效避损,False,False,True,2022,研究期,弱牛,2.0
2022-07-14,512660.SH,1.15,231700,266455.0,79.9365,-0.025423728813559344,0.05391304347826087,0.045217391304347876,0.08608695652173926,0.10173913043478255,-0.008695652173913104,无,2022-08-11,1.249,20.0,0.08608695652173926,0.0990000000000002,82.80869999999999,震荡往返,"震荡往返,误杀卖飞",True,True,False,2022,研究期,弱牛,2.0
2022-07-28,515880.SH,0.30990189873418,878100,272124.85727848345,81.63745718354502,-0.02208201892742422,0.004301075268800858,0.03655913978493608,-0.0021505376344326255,0.07311827956987216,-0.022580645161301205,无,2022-08-11,0.32123164556962,10.0,0.03655913978493608,0.011329746835439969,82.81994286075943,震荡往返,"震荡往返,误杀卖飞",True,True,False,2022,研究期,震荡,3.0
2022-07-28,516110.SH,1.244,226400,281641.6,84.49247999999999,0.012205044751830676,-0.004823151125401881,-0.03938906752411575,-0.08520900321543412,0.05064308681672025,-0.092443729903537,无,2022-08-04,1.238,5.0,-0.004823151125401881,-0.006000000000000005,83.37929999999999,误杀卖飞,"误杀卖飞,有效避损",False,True,True,2022,研究期,震荡,3.0
2022-08-11,516110.SH,1.195,224500,268277.5,80.48325,-0.03473344103392563,0.01589958158995808,-0.04769874476987457,-0.06778242677824264,0.025104602510460206,-0.11297071129707115,无,2023-06-15,1.005,204.0,-0.15899581589958167,-0.19000000000000017,89.72639999999997,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-08-25,512660.SH,1.173,221000,259233.0,77.76989999999999,-0.06084867894315457,-0.03239556692242118,0.012787723785166127,0.0034100596760442414,0.04688832054560943,-0.037510656436487655,无,2022-10-27,1.206,39.0,0.028132992327365658,0.03299999999999992,79.30655999999999,中性,中性,False,False,False,2022,研究期,熊市,4.0
2022-08-25,515880.SH,0.30923544303797,859400,265756.9397468314,79.72708192404941,-0.03734439834026265,-0.02909482758619386,0.012931034482774217,-0.07974137931033431,0.023706896551731527,-0.10452586206895809,无,2022-11-03,0.28657594936709,44.0,-0.07327586206894698,-0.022659493670879993,79.77414702531684,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-08-25,518880.SH,3.795,68900,261475.5,78.44264999999999,0.0029069767441860786,-0.01528326745718045,-0.002371541501976271,-0.006851119894598079,0.0015810276679841806,-0.02055335968379446,无,2022-10-13,3.814,29.0,0.005006587615283387,0.019000000000000128,79.29306,中性,中性,False,False,False,2022,研究期,熊市,4.0
2022-09-15,511010.SH,126.638,2200,278603.60000000003,83.58108,0.010960763182054082,0.0008133419668661102,-0.003616607969171959,0.00020530962270415287,0.004603673462941549,-0.005369636286106871,无,2022-11-03,126.744,30.0,0.0008370315387165039,0.10599999999999454,72.24408,中性,中性,False,False,False,2022,研究期,熊市,4.0
2022-09-15,159865.SZ,0.86,303400,260924.0,78.2772,-0.017142857142857158,-0.05581395348837204,-0.07790697674418601,-0.037209302325581395,0.02209302325581408,-0.10813953488372086,无,2023-02-09,0.815,94.0,-0.05232558139534893,-0.04500000000000004,80.61165,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-11-17,512660.SH,1.163,219200,254929.6,76.47887999999999,-0.035655058043117686,0.0,-0.019776440240756754,-0.05846947549441106,0.020636285468615734,-0.06190885640584698,无,2023-02-16,1.143,59.0,-0.017196904557179704,-0.020000000000000018,79.51850999999999,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-11-17,512010.SH,0.479,572500,274227.5,82.26825,0.030107526881720335,-0.03131524008350717,-0.014613778705636737,-0.018789144050104456,0.025052192066805867,-0.06054279749478075,无,2023-01-05,0.482,34.0,0.006263048016701411,0.0030000000000000027,80.68679999999999,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-11-24,515230.SH,0.804,338600,272234.4,81.67032,0.029449423815621024,-0.006218905472636815,-0.00497512437810943,-0.06840796019900508,0.02487562189054704,-0.07835820895522394,无,2023-01-12,0.81,34.0,0.00746268656716409,0.006000000000000005,80.48159999999999,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-11-24,515880.SH,0.289575,927900,268696.6425,80.60899275,0.010465116279064875,-0.010356731875714398,-0.009205983889527869,-0.062140391254321026,0.013808975834308734,-0.08285385500574993,无,2023-02-23,0.30856898734177,59.0,0.06559263521288083,0.01899398734176999,84.17453405696145,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-11-24,512400.SH,1.1061664046095,234800,259727.87180231063,77.91836154069318,-0.02417962003448046,0.015044247787632692,0.013274336283141341,-0.03716814159295878,0.03982300884951462,-0.0619469026549313,无,2023-02-09,1.1776267121639,49.0,0.06460176991148714,0.0714603075543998,80.54966711201074,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-12-01,512480.SH,0.878,299700,263136.6,78.94097999999998,-0.002272727272727275,0.003416856492027387,-0.004555808656036442,-0.056947608200455635,0.03986332574031892,-0.08883826879271062,无,2023-02-09,0.878,44.0,0.0,0.0,80.57406,有效避损,有效避损,False,False,True,2022,研究期,熊市,4.0
2022-12-01,159928.SZ,0.983,282100,277304.3,83.19129,0.05133689839572185,0.04374364191251279,0.08240081383519837,0.04883011190233977,0.0844354018311293,-0.0050864699898270915,无,2022-12-08,1.026,5.0,0.04374364191251279,0.04300000000000004,82.02869999999999,震荡往返,"震荡往返,误杀卖飞",True,True,False,2022,研究期,熊市,4.0
2022-12-08,518880.SH,3.907,66500,259815.5,77.94465,-0.009632446134347227,0.009214230867673479,0.020476068594829755,0.016124904018428587,0.029946250319938583,-0.0007678525723061602,无,2022-12-22,3.987,10.0,0.020476068594829755,0.08000000000000007,80.37792,震荡往返,震荡往返,True,False,False,2022,研究期,熊市,4.0
2022-12-15,512000.SH,0.4315,624600,269514.9,80.85447,0.012910798122065739,-0.03476245654692933,-0.03939745075318657,0.002317497103128563,0.01969872537659323,-0.06373117033603704,无,2023-04-20,0.4535,83.0,0.05098493626882972,0.02200000000000002,95.058135,有效避损,有效避损,False,False,True,2022,研究期,弱牛,2.0
2022-12-22,512980.SH,0.577,443400,255841.8,76.75254,-0.03833333333333337,0.029462738301559765,0.09705372616984409,0.10918544194107471,0.11785095320623928,-0.0017331022530329143,无,2023-01-12,0.624,14.0,0.08145580589254764,0.04700000000000004,80.496,震荡往返,"震荡往返,误杀卖飞",True,True,False,2022,研究期,弱牛,2.0
2022-12-22,512800.SH,0.52929769274057,512900,271476.78660663834,81.4430359819915,0.029182879377428292,0.013232514177693222,0.04253308128545785,0.05387523629491198,0.06427221172022768,-0.010396975425315813,无,2023-01-05,0.55181035453011,9.0,0.04253308128545785,0.022512661789539923,80.68571003939267,震荡往返,"震荡往返,误杀卖飞",True,True,False,2022,研究期,弱牛,2.0
2022-12-22,159996.SZ,1.015,267800,271817.0,81.54509999999999,-0.003925417075564283,-0.004926108374384119,0.03743842364532024,0.08768472906403968,0.10246305418719226,-0.015763546798029493,无,2023-02-16,1.11,34.0,0.09359605911330071,0.0950000000000002,79.5204,误杀卖飞,误杀卖飞,False,True,False,2022,研究期,弱牛,2.0
2023-01-05,159928.SZ,1.027,266500,273695.5,82.10865,0.0009746588693956041,0.04868549172346648,0.0662122687439144,0.028237585199610615,0.10321324245374885,0.019474196689386547,无,2023-01-12,1.077,5.0,0.04868549172346648,0.050000000000000044,80.48420999999999,震荡往返,"震荡往返,误杀卖飞",True,True,False,2023,验证期,震荡,3.0
2023-01-12,511010.SH,126.062,2100,264730.2,79.41906,-0.0006975822433611421,-0.0003014389744728785,0.0011819580841172517,0.0028716028620838774,0.003204772254922217,-0.000539417112214613,无,2023-03-09,126.559,35.0,0.003942504481921683,0.4969999999999999,83.52893999999999,中性,中性,False,False,False,2023,验证期,强牛,1.0
2023-02-09,512800.SH,0.53880303882949,487400,262612.6011254934,78.78378033764801,-0.023572076155939942,-0.010213556174562433,0.000928505106776667,-0.006499535747455654,0.020427112349106658,-0.020427112349125087,无,2023-04-27,0.54130444569499,54.0,0.004642525533883779,0.0025014068655000443,90.93914687675831,中性,中性,False,False,False,2023,验证期,强牛,1.0
2023-02-09,512010.SH,0.503,558000,280674.0,84.20219999999999,0.043568464730290496,0.007952286282306265,-0.003976143141153132,-0.045725646123260466,0.03379721669980129,-0.05168986083499005,无,2023-10-12,0.439,163.0,-0.12723658051689857,-0.064,87.63317999999998,有效避损,有效避损,False,False,True,2023,验证期,强牛,1.0
2023-02-09,159928.SZ,1.056,249100,263049.60000000003,78.91488,-0.019498607242339747,0.033143939393939226,0.04261363636363624,-0.0028409090909091717,0.05208333333333326,-0.016098484848484973,无,2023-07-27,0.97,114.0,-0.08143939393939403,-0.08600000000000008,90.0354,误杀卖飞,误杀卖飞,False,True,False,2023,验证期,强牛,1.0
